drugbank_id	brenda_id
DB02097	92473
DB02098	1962
DB02098	60356
DB02098	60370
DB02098	61292
DB02098	8549
DB02100	101894
DB02100	102434
DB02100	103020
DB02100	103028
DB02100	103037
DB02100	103856
DB02100	104261
DB02100	104263
DB02100	104265
DB02100	104267
DB02100	10574
DB02100	113791
DB02100	113792
DB02100	11547
DB02100	125770
DB02100	125771
DB02100	13029
DB02100	141796
DB02100	144370
DB02100	149590
DB02100	161530
DB02100	166384
DB02100	173179
DB02100	17770
DB02100	20373
DB02100	20377
DB02100	210614
DB02100	211648
DB02100	211649
DB02100	21251
DB02100	214826
DB02100	214829
DB02100	221189
DB02100	29812
DB02100	30181
DB02100	30182
DB02100	3033
DB02100	31845
DB02100	3351
DB02100	3478
DB02100	43745
DB02100	43864
DB02100	44415
DB02100	4540
DB02100	45669
DB02100	47801
DB02100	47802
DB02100	47976
DB02100	48424
DB02100	48425
DB02100	48426
DB02100	49205
DB02100	50628
DB02100	50723
DB02100	50744
DB02100	5183
DB02100	5184
DB02100	5684
DB02100	69477
DB02100	69478
DB02100	72060
DB02100	7233
DB02100	7494
DB02100	7507
DB02100	80118
DB02100	8363
DB02100	8408
DB02100	8470
DB02100	90565
DB02100	92400
DB02100	92744
DB02100	94055
DB02100	94057
DB02100	9473
DB02100	9498
DB02100	96232
DB02100	96775
DB02101	3285
DB02101	60407
DB02102	33625
DB02105	13254
DB02105	143776
DB02107	172539
DB02109	194635
DB02109	3207
DB02110	6772
DB02111	82592
DB02113	12400
DB02115	11121
DB02115	11529
DB02115	123722
DB02115	129146
DB02115	23180
DB02115	34690
DB02115	37130
DB02115	4380
DB02115	45451
DB02115	48965
DB02116	106811
DB02116	223164
DB02116	3837
DB02116	43585
DB02119	11187
DB02119	13383
DB02119	204372
DB02119	51281
DB02119	7091
DB02120	16539
DB02120	165586
DB02121	153831
DB02121	30226
DB02121	3331
DB02121	38403
DB02121	97460
DB02123	103820
DB02123	104921
DB02123	104923
DB02123	144667
DB02123	153388
DB02123	153418
DB02123	154372
DB02123	154403
DB02123	29515
DB02123	29517
DB02123	4528
DB02123	4818
DB02123	50763
DB02123	90014
DB02123	90016
DB02124	212197
DB02124	78650
DB02124	80082
DB02125	156699
DB02125	175494
DB02125	55857
DB02126	151142
DB02127	115559
DB02129	105929
DB02129	1332
DB02129	15816
DB02129	1637
DB02129	21585
DB02129	54478
DB02129	884
DB02129	90314
DB02129	908
DB02130	16609
DB02130	179699
DB02130	1882
DB02130	2155
DB02130	46979
DB02130	6450
DB02130	91494
DB02130	91701
DB02130	9611
DB02131	122878
DB02132	212640
DB02132	21720
DB02132	49055
DB02133	119119
DB02133	149161
DB02133	214577
DB02133	2647
DB02133	32293
DB02133	32294
DB02133	41100
DB02133	5185
DB02133	6
DB02133	6551
DB02134	234
DB02135	11961
DB02135	14306
DB02137	1164
DB02137	159744
DB02137	19270
DB02137	209161
DB02137	4068
DB02137	49216
DB02137	5311
DB02137	81622
DB02137	898
DB02138	23547
DB02138	23743
DB02142	30370
DB02142	5608
DB02142	664
DB02143	122856
DB02144	166414
DB02145	218114
DB02145	2646
DB02145	29828
DB02145	556
DB02145	626
DB02145	629
DB02145	92807
DB02146	173159
DB02152	10865
DB02152	17792
DB02153	107595
DB02153	12485
DB02153	2747
DB02153	30957
DB02153	43979
DB02153	44304
DB02153	45174
DB02153	5564
DB02153	5957
DB02153	93789
DB02153	93811
DB02153	96685
DB02156	108150
DB02156	3119
DB02156	45373
DB02156	8490
DB02159	103868
DB02159	106548
DB02159	10905
DB02159	114589
DB02159	115941
DB02159	12667
DB02159	153795
DB02159	16170
DB02159	174047
DB02159	20321
DB02159	218100
DB02159	2982
DB02159	39376
DB02159	42903
DB02159	44070
DB02159	45876
DB02159	45885
DB02159	45891
DB02159	63067
DB02159	8182
DB02159	862
DB02159	90317
DB02159	90338
DB02159	91417
DB02159	94850
DB02161	100703
DB02161	45612
DB02163	136101
DB02163	18715
DB02163	24399
DB02165	1
DB02165	100701
DB02165	109051
DB02165	219461
DB02165	222024
DB02165	227575
DB02165	29912
DB02165	32651
DB02165	3836
DB02168	31750
DB02169	720
DB02172	138902
DB02172	31734
DB02172	48353
DB02172	66264
DB02172	71575
DB02173	30797
DB02174	102
DB02174	104499
DB02174	113707
DB02174	138052
DB02174	145026
DB02174	145028
DB02174	145942
DB02174	2138
DB02174	2731
DB02174	337
DB02174	36640
DB02174	378
DB02174	47888
DB02174	69708
DB02174	755
DB02175	101788
DB02175	10708
DB02175	107128
DB02175	165664
DB02175	392
DB02176	106262
DB02176	106263
DB02176	132656
DB02176	15676
DB02176	194467
DB02176	33
DB02176	47
DB02176	57511
DB02176	751
DB02176	92882
DB02178	108739
DB02178	153698
DB02178	16761
DB02178	17670
DB02178	218814
DB02178	23159
DB02178	36194
DB02178	38599
DB02178	43194
DB02178	769
DB02180	1053
DB02180	457
DB02180	94382
DB02181	16880
DB02181	219
DB02181	28085
DB02181	33411
DB02181	5697
DB02181	72086
DB02181	7591
DB02181	9631
DB02181	99888
DB02184	102721
DB02184	16666
DB02184	177
DB02184	2807
DB02184	32002
DB02184	45
DB02184	51629
DB02184	577
DB02184	59323
DB02184	6514
DB02184	90418
DB02184	90419
DB02185	12156
DB02185	167521
DB02185	167529
DB02185	19208
DB02185	202727
DB02185	56552
DB02185	7980
DB02186	101901
DB02186	108032
DB02186	141543
DB02186	154325
DB02186	156789
DB02186	160433
DB02186	160961
DB02186	210602
DB02186	212487
DB02186	225979
DB02186	226710
DB02186	47634
DB02186	4836
DB02186	59274
DB02186	7238
DB02186	76114
DB02186	94231
DB02186	96820
DB02187	16667
DB02187	56847
DB02187	91442
DB02188	133913
DB02188	134727
DB02188	1441
DB02188	195480
DB02188	42513
DB02188	89339
DB02188	9404
DB02189	18984
DB02189	42998
DB02189	44041
DB02189	52185
DB02189	9531
DB02189	9568
DB02190	6662
DB02192	108738
DB02192	157135
DB02192	1667
DB02192	17567
DB02192	179947
DB02192	21405
DB02192	218207
DB02192	2665
DB02192	32383
DB02192	35661
DB02192	44689
DB02196	1010
DB02196	10804
DB02196	112022
DB02196	12200
DB02196	126
DB02196	1308
DB02196	130824
DB02196	132826
DB02196	13416
DB02196	136422
DB02196	136897
DB02196	1424
DB02196	14390
DB02196	14932
DB02196	159396
DB02196	171537
DB02196	174295
DB02196	17973
DB02196	194345
DB02196	195915
DB02196	19704
DB02196	197320
DB02196	276
DB02196	31077
DB02196	356
DB02196	383
DB02196	40055
DB02196	40056
DB02196	550
DB02196	77419
DB02196	89380
DB02196	95328
DB02196	97266
DB02196	97287
DB02197	37611
DB02198	15669
DB02198	206964
DB02198	206965
DB02198	3803
DB02198	49219
DB02201	101788
DB02201	10708
DB02201	107128
DB02201	165664
DB02201	392
DB02202	12462
DB02202	134121
DB02202	144343
DB02202	175045
DB02202	175046
DB02202	2124
DB02202	69357
DB02202	69358
DB02203	131171
DB02203	1692
DB02203	20091
DB02203	4470
DB02203	95756
DB02205	68875
DB02207	6757
DB02209	1037
DB02209	30371
DB02209	61042
DB02210	29252
DB02210	49110
DB02211	135330
DB02213	106494
DB02213	152492
DB02213	156725
DB02213	16108
DB02213	18462
DB02213	211063
DB02213	22879
DB02213	34696
DB02213	93990
DB02214	151295
DB02214	26118
DB02214	42332
DB02215	212979
DB02215	37946
DB02216	137959
DB02216	160520
DB02216	1801
DB02216	30394
DB02216	30784
DB02216	75686
DB02216	929
DB02216	9355
DB02216	94974
DB02216	94980
DB02216	98029
DB02224	110839
DB02224	115447
DB02224	122986
DB02224	123517
DB02224	127320
DB02224	133005
DB02224	1502
DB02224	196778
DB02224	19823
DB02224	23212
DB02224	3233
DB02224	33019
DB02224	48917
DB02224	56438
DB02224	57431
DB02224	57491
DB02224	68720
DB02224	82122
DB02224	85302
DB02224	88156
DB02228	102139
DB02228	132643
DB02228	13385
DB02228	138872
DB02228	172757
DB02228	19920
DB02228	22059
DB02228	43118
DB02228	55979
DB02228	8480
DB02228	88011
DB02230	5817
DB02232	10458
DB02232	107969
DB02232	13716
DB02232	156
DB02232	18244
DB02232	4047
DB02232	43881
DB02232	46175
DB02232	47719
DB02232	94520
DB02233	173655
DB02234	56834
DB02235	109153
DB02235	15821
DB02235	16102
DB02235	17716
DB02235	210304
DB02235	22025
DB02235	223086
DB02235	23589
DB02235	25592
DB02235	35796
DB02235	3924
DB02235	4384
DB02235	4709
DB02235	4830
DB02235	49523
DB02235	51132
DB02235	52637
DB02235	56964
DB02235	57252
DB02235	5988
DB02235	61126
DB02235	8608
DB02235	93282
DB02236	10539
DB02236	109864
DB02236	110662
DB02236	16124
DB02236	1634
DB02236	32821
DB02236	32898
DB02236	91960
DB02236	9332
DB02238	104634
DB02238	108155
DB02238	108359
DB02238	114851
DB02238	120540
DB02238	123551
DB02238	123557
DB02238	13262
DB02238	136956
DB02238	136957
DB02238	145525
DB02238	1550
DB02238	157322
DB02238	16061
DB02238	163592
DB02238	175252
DB02238	20014
DB02238	23837
DB02238	2680
DB02238	27232
DB02238	33102
DB02238	36692
DB02238	4211
DB02238	4351
DB02238	45128
DB02238	48268
DB02238	5100
DB02238	57982
DB02238	5938
DB02238	63083
DB02238	91155
DB02238	91740
DB02238	91741
DB02238	9850
DB02239	100859
DB02239	166631
DB02239	43468
DB02239	49538
DB02239	50078
DB02239	56601
DB02239	8266
DB02240	165582
DB02241	136108
DB02242	24386
DB02245	51283
DB02249	102766
DB02249	107653
DB02249	171967
DB02249	39156
DB02251	11034
DB02251	119066
DB02251	127718
DB02251	7261
DB02252	55174
DB02253	152642
DB02253	40308
DB02255	107490
DB02255	1952
DB02255	19656
DB02255	206424
DB02255	22576
DB02255	35748
DB02255	59620
DB02255	6175
DB02255	71774
DB02255	81829
DB02256	100453
DB02256	1060
DB02256	110121
DB02256	135938
DB02256	1705
DB02256	173331
DB02256	173667
DB02259	129706
DB02260	118501
DB02260	71849
DB02261	112223
DB02261	166402
DB02261	166565
DB02261	21055
DB02261	35037
DB02261	42911
DB02261	8459
DB02261	90494
DB02261	91438
DB02262	12642
DB02262	163082
DB02262	446
DB02262	68893
DB02263	10646
DB02263	109009
DB02263	115754
DB02263	147
DB02263	1499
DB02263	16817
DB02263	29510
DB02263	3338
DB02263	574
DB02263	5971
DB02263	6546
DB02263	96569
DB02264	196521
DB02266	2022
DB02267	10688
DB02267	127294
DB02267	1461
DB02267	18301
DB02267	22179
DB02267	92506
DB02270	159400
DB02271	7024
DB02271	7280
DB02272	1763
DB02274	1494
DB02274	172052
DB02274	194357
DB02274	195186
DB02274	27227
DB02274	5854
DB02274	62427
DB02274	8030
DB02276	104082
DB02276	151845
DB02279	13210
DB02279	16804
DB02279	175258
DB02279	203869
DB02279	221604
DB02279	224583
DB02279	25543
DB02279	3710
DB02279	4044
DB02279	5803
DB02279	613
DB02279	95798
DB02280	102726
DB02280	103798
DB02280	104074
DB02280	106270
DB02280	136405
DB02280	137330
DB02280	140948
DB02280	15430
DB02280	154472
DB02280	163743
DB02280	170068
DB02280	170238
DB02280	18072
DB02280	18073
DB02280	204528
DB02280	20687
DB02280	21394
DB02280	217877
DB02280	2343
DB02280	25609
DB02280	2970
DB02280	29882
DB02280	3457
DB02280	37085
DB02280	38024
DB02280	431
DB02280	49492
DB02280	49558
DB02280	5573
DB02280	69631
DB02280	735
DB02280	76488
DB02280	7675
DB02280	8589
DB02280	9909
DB02281	1972
DB02281	32885
DB02282	101846
DB02282	113296
DB02282	118314
DB02282	136183
DB02282	1578
DB02282	2937
DB02282	30958
DB02282	34847
DB02282	3648
DB02282	400
DB02282	40205
DB02282	50531
DB02282	5113
DB02283	50138
DB02285	15936
DB02285	2285
DB02285	868
DB02286	42431
DB02287	159302
DB02287	33746
DB02287	54229
DB02288	54245
DB02289	10576
DB02289	29367
DB02289	30647
DB02289	45098
DB02289	5934
DB02290	151297
DB02290	151304
DB02292	129296
DB02292	18771
DB02292	4410
DB02292	85010
DB02294	220978
DB02294	58948
DB02296	12566
DB02296	214576
DB02296	215041
DB02296	3601
DB02296	38583
DB02296	4905
DB02296	49782
DB02296	6540
DB02296	8008
DB02299	121992
DB02299	123204
DB02299	141223
DB02299	17620
DB02299	31374
DB02300	147213
DB02303	48726
DB02303	48727
DB02304	20482
DB02305	121797
DB02305	130913
DB02305	160866
DB02305	215025
DB02305	225980
DB02305	81595
DB02305	97623
DB02306	102075
DB02306	119193
DB02306	119236
DB02306	12286
DB02306	148003
DB02306	154745
DB02306	221494
DB02306	29287
DB02306	35298
DB02306	35660
DB02306	46067
DB02306	46943
DB02306	90598
DB02306	99773
DB02306	99774
DB02307	144017
DB02311	163751
DB02311	163772
DB02312	105
DB02312	105837
DB02312	113262
DB02312	12491
DB02312	131506
DB02312	141712
DB02312	166670
DB02312	173033
DB02312	173034
DB02312	174267
DB02312	19541
DB02312	198382
DB02312	199375
DB02312	211424
DB02312	21237
DB02312	21390
DB02312	214159
DB02312	2143
DB02312	2145
DB02312	2548
DB02312	2838
DB02312	2944
DB02312	29728
DB02312	31695
DB02312	32159
DB02312	33358
DB02312	340
DB02312	4816
DB02312	50683
DB02312	5528
DB02312	58107
DB02312	700
DB02312	7176
DB02312	9134
DB02312	92061
DB02312	92382
DB02312	92760
DB02312	93425
DB02312	93494
DB02312	98455
DB02314	12890
DB02314	195921
DB02314	199295
DB02314	224934
DB02314	226198
DB02314	3370
DB02314	3850
DB02314	44916
DB02314	5254
DB02315	12325
DB02315	15294
DB02315	153387
DB02315	154371
DB02315	15775
DB02315	160629
DB02315	1633
DB02315	170704
DB02315	342
DB02315	48298
DB02315	55354
DB02315	92980
DB02316	209913
DB02317	100409
DB02317	100410
DB02317	100412
DB02317	102432
DB02317	107
DB02317	114642
DB02317	11920
DB02317	126507
DB02317	128934
DB02317	13392
DB02317	1425
DB02317	1466
DB02317	15197
DB02317	171739
DB02317	175502
DB02317	1828
DB02317	194794
DB02317	194820
DB02317	195449
DB02317	210601
DB02317	21283
DB02317	2678
DB02317	31963
DB02317	31971
DB02317	32285
DB02317	42271
DB02317	4500
DB02317	45842
DB02317	464
DB02317	49083
DB02317	493
DB02317	58001
DB02317	58136
DB02317	58141
DB02317	59372
DB02317	5970
DB02317	61220
DB02317	638
DB02317	6719
DB02317	672
DB02317	7193
DB02317	72245
DB02317	725
DB02317	93043
DB02317	94004
DB02317	9543
DB02317	9610
DB02317	96110
DB02317	97742
DB02318	102135
DB02318	102136
DB02318	11277
DB02318	114844
DB02318	55972
DB02321	102294
DB02321	103617
DB02321	160701
DB02321	178347
DB02321	23207
DB02321	2916
DB02321	7282
DB02321	78279
DB02323	163032
DB02323	55847
DB02324	110321
DB02324	110322
DB02324	112739
DB02324	173000
DB02324	20044
DB02324	29596
DB02325	18169
DB02325	1878
DB02325	20752
DB02325	30754
DB02325	49534
DB02325	682
DB02325	80355
DB02325	958
DB02327	103694
DB02327	11757
DB02327	196862
DB02329	122871
DB02329	1844
DB02332	105470
DB02332	108912
DB02332	108938
DB02332	16670
DB02332	20
DB02332	6699
DB02333	41380
DB02333	435
DB02334	13424
DB02334	16584
DB02334	27623
DB02334	32076
DB02334	34400
DB02337	150941
DB02337	169701
DB02337	20502
DB02337	206212
DB02337	25463
DB02337	36364
DB02338	107956
DB02338	143338
DB02338	183396
DB02338	40
DB02338	5
DB02338	6732
DB02339	146308
DB02339	57583
DB02340	103094
DB02340	39759
DB02340	47383
DB02340	48045
DB02340	57230
DB02340	94207
DB02342	145269
DB02342	16601
DB02342	43154
DB02345	102663
DB02345	1237
DB02345	16176
DB02345	2583
DB02348	106071
DB02348	44137
DB02348	96787
DB02352	159014
DB02353	203231
DB02353	203246
DB02353	203247
DB02354	54166
DB02355	107582
DB02355	112900
DB02355	155056
DB02355	156354
DB02355	15639
DB02355	160837
DB02355	24959
DB02355	55318
DB02355	92283
DB02357	109936
DB02357	113087
DB02357	113088
DB02357	135174
DB02357	140862
DB02357	173745
DB02357	50906
DB02357	57474
DB02358	206632
DB02361	58012
DB02362	108388
DB02362	114598
DB02362	1195
DB02362	1491
DB02362	1539
DB02362	211108
DB02362	32540
DB02362	45809
DB02362	6574
DB02365	15433
DB02365	239
DB02365	25947
DB02365	62
DB02365	6650
DB02365	66663
DB02365	69251
DB02365	94537
DB02368	109239
DB02368	23424
DB02368	48783
DB02368	75851
DB02368	99956
DB02370	109305
DB02371	103223
DB02371	108026
DB02371	136416
DB02373	1
DB02373	100701
DB02373	109051
DB02373	219461
DB02373	222024
DB02373	227575
DB02373	29912
DB02373	32651
DB02373	3836
DB02375	156715
DB02375	211677
DB02375	27098
DB02375	484
DB02375	84023
DB02375	91846
DB02376	89973
DB02376	89974
DB02377	102124
DB02377	199
DB02377	49097
DB02377	49098
DB02377	51287
DB02379	101821
DB02379	102433
DB02379	105833
DB02379	105839
DB02379	106573
DB02379	1087
DB02379	124704
DB02379	16259
DB02379	16456
DB02379	16531
DB02379	169985
DB02379	172499
DB02379	173107
DB02379	174334
DB02379	174335
DB02379	174336
DB02379	174337
DB02379	17663
DB02379	1773
DB02379	195447
DB02379	1969
DB02379	20689
DB02379	20942
DB02379	2102
DB02379	2105
DB02379	211423
DB02379	211428
DB02379	216
DB02379	223
DB02379	285
DB02379	29727
DB02379	3129
DB02379	32868
DB02379	35
DB02379	3701
DB02379	4066
DB02379	4236
DB02379	42501
DB02379	43858
DB02379	44225
DB02379	47808
DB02379	49222
DB02379	49223
DB02379	5686
DB02379	59591
DB02379	6507
DB02379	6705
DB02379	6731
DB02379	6883
DB02379	697
DB02379	71
DB02379	756
DB02379	8355
DB02379	8406
DB02379	910
DB02379	9138
DB02379	945
DB02379	96
DB02379	97858
DB02379	97859
DB02379	988
DB02379	993
DB02380	1104
DB02380	2187
DB02381	151875
DB02381	206597
DB02381	76006
DB02382	1382
DB02382	14943
DB02382	2545
DB02382	30280
DB02382	41823
DB02382	4547
DB02382	5194
DB02383	1478
DB02384	17297
DB02384	95452
DB02384	95523
DB02385	108833
DB02385	132156
DB02385	16735
DB02385	21656
DB02385	30121
DB02385	49217
DB02386	23701
DB02386	53914
DB02386	58723
DB02396	30184
DB02396	32635
DB02397	140096
DB02397	157107
DB02398	200138
DB02399	104222
DB02399	49064
DB02399	49170
DB02399	78314
DB02400	135344
DB02400	163581
DB02400	32558
DB02400	56872
DB02400	71017
DB02400	9982
DB02401	35793
DB02406	101794
DB02406	101795
DB02406	12618
DB02406	12653
DB02406	1541
DB02406	2040
DB02406	31679
DB02406	4577
DB02407	35430
DB02407	40346
DB02407	71090
DB02412	164991
DB02413	121787
DB02413	198942
DB02413	94933
DB02413	94941
DB02413	96600
DB02413	97088
DB02413	97089
DB02414	161020
DB02414	161023
DB02417	36629
DB02417	4945
DB02418	10334
DB02418	107717
DB02418	133274
DB02418	14490
DB02418	16548
DB02418	166155
DB02418	172843
DB02418	2004
DB02418	213970
DB02418	215315
DB02418	218078
DB02418	29219
DB02418	4067
DB02418	42410
DB02418	43887
DB02418	44987
DB02418	45431
DB02418	49137
DB02418	76047
DB02418	81773
DB02418	85398
DB02418	90794
DB02418	90795
DB02418	93752
DB02421	107457
DB02421	107464
DB02421	12722
DB02421	129
DB02421	129835
DB02421	129836
DB02421	1336
DB02421	149611
DB02421	16008
DB02421	1775
DB02421	186
DB02421	192097
DB02421	205990
DB02421	214833
DB02421	22168
DB02421	23835
DB02421	2988
DB02421	364
DB02421	368
DB02421	4074
DB02421	41824
DB02421	44923
DB02421	57141
DB02421	57339
DB02421	64
DB02421	7631
DB02421	85662
DB02421	889
DB02421	891
DB02421	95338
DB02421	98588
DB02423	113803
DB02427	26873
DB02428	15942
DB02428	44758
DB02428	44760
DB02428	49392
DB02430	13789
DB02430	1514
DB02430	2038
DB02430	210721
DB02430	4222
DB02430	95235
DB02431	104211
DB02431	113237
DB02431	118756
DB02431	127865
DB02431	173150
DB02431	20125
DB02431	29881
DB02431	60
DB02431	91797
DB02434	112614
DB02435	211388
DB02435	42623
DB02441	109729
DB02445	114843
DB02445	11746
DB02445	18225
DB02445	19909
DB02445	25106
DB02445	36409
DB02445	4356
DB02446	106150
DB02446	106405
DB02446	106406
DB02446	10693
DB02446	136316
DB02446	150223
DB02446	150224
DB02446	15764
DB02446	16568
DB02446	171007
DB02446	173518
DB02446	17820
DB02446	195642
DB02446	30560
DB02446	31831
DB02446	31972
DB02446	5153
DB02446	72406
DB02446	93776
DB02446	93837
DB02446	96528
DB02446	97970
DB02448	137289
DB02448	30482
DB02448	30483
DB02451	10219
DB02451	111455
DB02451	197933
DB02451	209719
DB02451	209810
DB02451	224802
DB02451	34572
DB02451	36295
DB02452	103684
DB02452	110360
DB02452	113351
DB02452	113723
DB02452	13406
DB02452	144064
DB02452	145
DB02452	18734
DB02452	38420
DB02452	51252
DB02452	51601
DB02452	523
DB02452	99889
DB02453	1
DB02453	100701
DB02453	10779
DB02453	109051
DB02453	219461
DB02453	222024
DB02453	227575
DB02453	29912
DB02453	32651
DB02453	3836
DB02456	100
DB02456	102643
DB02456	105789
DB02456	124491
DB02456	128650
DB02456	137705
DB02456	137756
DB02456	149820
DB02456	1572
DB02456	16658
DB02456	173149
DB02456	210730
DB02456	215205
DB02456	22047
DB02456	24116
DB02456	24532
DB02456	43953
DB02456	46235
DB02456	4641
DB02456	47166
DB02456	58130
DB02456	63287
DB02456	67069
DB02456	92993
DB02456	9652
DB02458	104458
DB02458	107208
DB02458	107209
DB02458	107210
DB02458	107211
DB02458	112013
DB02458	127334
DB02458	13369
DB02458	135056
DB02458	135460
DB02458	137558
DB02458	153372
DB02458	171432
DB02458	210569
DB02458	26799
DB02458	30384
DB02458	48476
DB02458	4929
DB02459	120896
DB02459	141542
DB02459	141700
DB02459	47431
DB02461	30770
DB02461	45487
DB02463	54168
DB02464	146907
DB02464	154217
DB02464	529
DB02465	147096
DB02465	147097
DB02465	159586
DB02465	159587
DB02465	196833
DB02465	196857
DB02465	2443
DB02465	38319
DB02465	38557
DB02465	71274
DB02465	71786
DB02467	109153
DB02467	15821
DB02467	16102
DB02467	17716
DB02467	210304
DB02467	22025
DB02467	223086
DB02467	23589
DB02467	25592
DB02467	35796
DB02467	3924
DB02467	4384
DB02467	4709
DB02467	4830
DB02467	49523
DB02467	51132
DB02467	52637
DB02467	56964
DB02467	57252
DB02467	5988
DB02467	61126
DB02467	8608
DB02467	93282
DB02470	153520
DB02470	214737
DB02470	26808
DB02470	75912
DB02470	76845
DB02471	220978
DB02471	58948
DB02475	113293
DB02475	113294
DB02475	13333
DB02477	11235
DB02480	118614
DB02481	13659
DB02482	119318
DB02482	130034
DB02482	18453
DB02482	219200
DB02482	30296
DB02482	30348
DB02482	31609
DB02482	33187
DB02482	4927
DB02482	94765
DB02483	110906
DB02483	166360
DB02483	210498
DB02483	30279
DB02483	48296
DB02483	49300
DB02483	5453
DB02483	7326
DB02483	8415
DB02483	90444
DB02484	3020
DB02485	135968
DB02485	180
DB02485	20683
DB02485	2449
DB02485	4513
DB02485	4989
DB02485	78295
DB02485	87575
DB02485	92955
DB02486	108117
DB02486	108733
DB02486	109150
DB02486	109752
DB02486	110862
DB02486	32656
DB02486	33017
DB02486	6426
DB02489	51286
DB02492	58922
DB02493	44235
DB02494	10515
DB02494	129841
DB02494	139617
DB02494	13981
DB02494	172608
DB02494	21430
DB02494	217876
DB02494	22176
DB02494	30720
DB02494	31444
DB02494	32039
DB02494	32268
DB02494	4045
DB02494	45371
DB02494	46973
DB02494	47208
DB02494	4891
DB02494	49917
DB02494	50197
DB02494	50412
DB02494	5237
DB02494	56613
DB02494	7331
DB02494	7622
DB02494	96427
DB02494	96682
DB02496	104224
DB02496	122911
DB02496	1263
DB02496	4980
DB02497	118917
DB02497	120877
DB02497	198964
DB02497	198967
DB02497	44382
DB02497	6061
DB02497	6550
DB02498	21347
DB02501	16126
DB02501	36575
DB02502	18472
DB02505	129502
DB02505	24884
DB02507	132281
DB02507	719
DB02507	75367
DB02507	75368
DB02507	78827
DB02508	93716
DB02509	144645
DB02509	2404
DB02509	43205
DB02509	46132
DB02509	6370
DB02509	8201
DB02509	84015
DB02509	91009
DB02509	96285
DB02510	43493
DB02510	62788
DB02512	194957
DB02512	45448
DB02513	8200
DB02515	100644
DB02515	100784
DB02515	102080
DB02515	102724
DB02515	107253
DB02515	118495
DB02515	119320
DB02515	130080
DB02515	14933
DB02515	16166
DB02515	16408
DB02515	195020
DB02515	198542
DB02515	198557
DB02515	20113
DB02515	20212
DB02515	20822
DB02515	21163
DB02515	217351
DB02515	2557
DB02515	30902
DB02515	3449
DB02515	3472
DB02515	4023
DB02515	422
DB02515	44180
DB02515	445
DB02515	4581
DB02515	46010
DB02515	46014
DB02515	46257
DB02515	4869
DB02515	49167
DB02515	51685
DB02515	51686
DB02515	5652
DB02515	7332
DB02515	8259
DB02515	8271
DB02515	9177
DB02515	93010
DB02515	9436
DB02515	97156
DB02515	97329
DB02516	15419
DB02517	110999
DB02517	1163
DB02517	1178
DB02517	124071
DB02517	124799
DB02517	145025
DB02517	145029
DB02517	145938
DB02517	145941
DB02517	155461
DB02517	202
DB02517	20219
DB02517	297
DB02517	3205
DB02517	343
DB02517	344
DB02517	41
DB02517	48295
DB02517	56579
DB02517	56960
DB02517	96319
DB02518	105354
DB02518	106624
DB02518	106629
DB02518	143983
DB02518	15855
DB02518	21319
DB02518	2972
DB02518	3002
DB02518	30213
DB02518	48046
DB02518	57223
DB02518	7138
DB02518	75729
DB02518	9338
DB02519	129580
DB02520	12507
DB02520	197376
DB02520	29938
DB02520	29941
DB02520	373
DB02520	55917
DB02522	108149
DB02522	2044
DB02522	2071
DB02523	97092
DB02525	89973
DB02525	89974
DB02527	104698
DB02527	109775
DB02527	135757
DB02527	149147
DB02527	153381
DB02527	154365
DB02527	16561
DB02527	210657
DB02527	2119
DB02527	268
DB02527	34419
DB02527	43706
DB02527	49501
DB02527	5121
DB02527	5478
DB02527	7108
DB02527	92293
DB02527	92810
DB02527	92982
DB02527	969
DB02530	142818
DB02530	2011
DB02530	35330
DB02530	49075
DB02530	49801
DB02530	5152
DB02530	597
DB02530	6447
DB02530	69398
DB02530	7196
DB02530	91638
DB02531	11133
DB02531	2340
DB02531	5164
DB02531	51705
DB02531	93714
DB02531	95782
DB02532	122776
DB02536	1125
DB02536	134224
DB02536	152161
DB02536	157927
DB02536	2203
DB02536	3454
DB02536	40689
DB02536	487
DB02536	55494
DB02536	639
DB02541	112629
DB02541	144476
DB02541	148769
DB02541	56953
DB02542	93278
DB02543	176547
DB02543	4860
DB02543	6642
DB02543	68352
DB02543	85435
DB02544	54591
DB02544	57592
DB02546	151869
DB02546	1547
DB02546	206568
DB02546	217024
DB02546	41261
DB02546	7817
DB02547	148309
DB02547	156363
DB02547	156368
DB02547	15766
DB02547	157913
DB02547	21844
DB02547	282
DB02547	44151
DB02547	651
DB02547	7503
DB02548	105822
DB02548	112933
DB02548	113251
DB02548	113265
DB02548	114624
DB02548	179953
DB02548	20279
DB02548	210613
DB02548	210737
DB02548	210744
DB02548	211427
DB02548	22020
DB02548	23145
DB02548	2652
DB02548	43995
DB02548	43996
DB02548	45534
DB02548	50036
DB02548	5992
DB02548	7177
DB02548	94002
DB02550	42033
DB02552	1451
DB02552	152144
DB02552	15425
DB02552	164365
DB02552	170063
DB02552	174014
DB02552	175
DB02552	45838
DB02552	46074
DB02552	61038
DB02552	76844
DB02552	97486
DB02553	6529
DB02554	103714
DB02554	49469
DB02554	79333
DB02556	104
DB02556	1232
DB02556	136562
DB02556	145037
DB02556	145949
DB02556	171017
DB02556	171018
DB02556	17951
DB02556	197770
DB02556	203
DB02556	379
DB02556	429
DB02556	46062
DB02556	6516
DB02556	946
DB02557	101311
DB02557	151817
DB02557	30429
DB02557	33810
DB02557	645
DB02557	75485
