drugbank_id	emolecules_id
DB01002	31592175
DB01002	36757175
DB01002	36757176
DB01002	535231
DB01002	716040
DB01002	901488
DB01003	1935083
DB01003	27518250
DB01003	535642
DB01003	736415
DB01004	27520345
DB01004	31410312
DB01004	36554130
DB01004	538661
DB01005	27521112
DB01005	31230662
DB01005	520405
DB01006	27521507
DB01006	902038
DB01007	1989265
DB01008	27517444
DB01008	486878
DB01009	27521417
DB01009	36758663
DB01009	36758664
DB01009	36758665
DB01009	499326
DB01009	512292
DB01010	36758056
DB01010	3715889
DB01011	531552
DB01012	10518730
DB01012	31592306
DB01012	31592308
DB01012	31592310
DB01013	29534892
DB01013	36553102
DB01013	36789334
DB01013	5851968
DB01013	611784
DB01014	18597217
DB01014	26985215
DB01014	26985236
DB01014	31224804
DB01014	35875974
DB01015	27524002
DB01015	30069814
DB01015	511895
DB01018	1934884
DB01018	27520434
DB01018	538594
DB01018	5753696
DB01019	2724744
DB01019	30154396
DB01019	31592113
DB01019	31592115
DB01019	31592117
DB01020	30488208
DB01020	31267412
DB01020	36753593
DB01020	36753595
DB01020	36753596
DB01020	4776170
DB01020	713614
DB01021	594611
DB01022	17497587
DB01022	29936521
DB01022	31231972
DB01022	31591923
DB01022	889883
DB01023	11020031
DB01023	11021182
DB01023	27520065
DB01023	27520066
DB01023	27520067
DB01023	538533
DB01024	18595868
DB01024	1987893
DB01024	27522587
DB01024	29781574
DB01024	36087945
DB01025	1985475
DB01026	1987348
DB01026	2723858
DB01026	30100403
DB01026	30512844
DB01026	33507021
DB01026	36745431
DB01026	36753610
DB01026	539792
DB01028	891340
DB01029	27521277
DB01029	32278040
DB01029	36758601
DB01029	901986
DB01030	1989301
DB01030	2724680
DB01030	27524294
DB01030	29542583
DB01030	31502661
DB01030	31590322
DB01030	36366781
DB01030	36759517
DB01031	537984
DB01033	1061194
DB01033	1987653
DB01033	27519258
DB01033	32176559
DB01033	525836
DB01033	729201
DB01034	1934853
DB01034	26988037
DB01035	13172806
DB01035	531101
DB01035	975588
DB01037	1844752
DB01037	27518638
DB01037	29369701
DB01037	591485
DB01037	877276
DB01038	36757310
DB01038	36757311
DB01041	27524205
DB01041	30154458
DB01041	594669
DB01041	8323427
DB01041	8684488
DB01042	27521672
DB01042	525665
DB01042	741311
DB01043	2349576
DB01043	26985167
DB01043	27521675
DB01043	36758722
DB01043	592349
DB01043	902095
DB01044	27520348
DB01044	29543026
DB01044	31782258
DB01044	37036798
DB01044	901933
DB01045	30157486
DB01045	31590053
DB01045	32278138
DB01045	36788937
DB01045	511733
DB01045	594122
DB01046	29543540
DB01046	32278121
DB01047	1986855
DB01047	26400268
DB01047	2735169
DB01047	31230429
DB01050	1935162
DB01050	26754531
DB01050	27521132
DB01050	31226581
DB01050	31230683
DB01050	502519
DB01050	539665
DB01051	10805355
DB01051	1988205
DB01051	27678447
DB01051	2790007
DB01051	30151900
DB01051	36516851
DB01051	36788921
DB01051	4800517
DB01051	530049
DB01053	1276516
DB01053	2337994
DB01053	26757555
DB01053	27678496
DB01053	29539159
DB01053	29543508
DB01053	30487209
DB01053	31410589
DB01053	36755031
DB01053	481205
DB01053	481210
DB01053	6720018
DB01053	8306874
DB01054	592473
DB01056	2729323
DB01056	6719955
DB01058	511675
DB01059	29539487
DB01059	29936333
DB01059	36905420
DB01059	902214
DB01060	1985485
DB01060	2724871
DB01060	29780576
DB01060	30152420
DB01060	30307630
DB01060	35780172
DB01060	36520129
DB01060	36751678
DB01060	36751679
DB01060	36788177
DB01060	36788758
DB01060	36905297
DB01060	36905303
DB01060	510786
DB01060	8830073
DB01061	1222815
DB01061	27514951
DB01061	30513086
DB01061	4798205
DB01061	555682
DB01062	27523138
DB01062	31526609
DB01062	36754335
DB01062	593014
DB01062	902251
DB01063	36756750
DB01063	36756751
DB01064	10169382
DB01064	25690661
DB01064	36553134
DB01064	524304
DB01064	524308
DB01064	672952
DB01064	6878055
DB01064	6883943
DB01064	711760
DB01064	901993
DB01066	31587577
DB01066	31591393
DB01067	27520373
DB01067	496510
DB01068	31592322
DB01068	535779
DB01069	975923
DB01070	31230226
DB01070	537754
DB01071	1987645
DB01071	27521696
DB01072	30154400
DB01072	32176608
DB01072	36367085
DB01072	36516787
DB01072	36751720
DB01072	36751721
DB01073	1986843
DB01073	27520111
DB01073	29934897
DB01073	31410587
DB01073	36092948
DB01073	511406
DB01073	6842904
DB01074	25691826
DB01074	27523268
DB01075	716786
DB01076	31796123
DB01076	877278
DB01077	31592735
DB01077	519300
DB01078	26422351
DB01078	27249281
DB01079	19230835
DB01079	29780660
DB01079	902539
DB01080	26751380
DB01080	36759639
DB01080	595429
DB01081	36758015
DB01081	6205644
DB01082	11486868
DB01082	19230700
DB01082	25692360
DB01082	26751660
DB01082	28205077
DB01082	30487920
DB01082	30513222
DB01082	30520909
DB01082	31240357
DB01082	31506059
DB01082	32232625
DB01082	36754583
DB01082	36789033
DB01083	26941869
DB01083	29936360
DB01083	31215255
DB01083	36754321
DB01083	36754322
DB01083	36755543
DB01083	36755545
DB01083	593023
DB01084	36552976
DB01085	10438087
DB01085	1933959
DB01085	31216543
DB01085	31240565
DB01085	36754444
DB01085	530973
DB01085	6210515
DB01085	7413631
DB01086	27516561
DB01086	30479320
DB01086	30479440
DB01086	30479574
DB01086	30479750
DB01086	30479876
DB01086	30480022
DB01086	30480190
DB01086	476470
DB01086	618928
DB01087	1077024
DB01087	31410819
DB01087	484213
DB01088	26987069
DB01088	27315410
DB01088	32456705
DB01088	32457128
DB01088	32457130
DB01089	35870372
DB01090	11468172
DB01090	618347
DB01090	713499
DB01091	2725954
DB01091	901492
DB01092	10179911
DB01092	1935600
DB01092	1972247
DB01092	25719319
DB01092	26422924
DB01092	27678474
DB01092	29480861
DB01092	29542181
DB01092	29913750
DB01092	30485222
DB01092	31239849
DB01092	32234101
DB01092	711974
DB01093	29535827
DB01093	483014
DB01093	483582
DB01094	538412
DB01094	5802055
DB01094	766232
DB01096	35864027
DB01097	27521505
DB01097	591344
DB01099	28294994
DB01099	511893
DB01099	538448
DB01099	736052
DB01099	914155
DB01100	593283
DB01101	10299604
DB01101	29934516
DB01101	30154725
DB01101	36752337
DB01101	36788129
DB01101	6719200
DB01103	1221687
DB01103	27523606
DB01103	489756
DB01103	714687
DB01104	2736889
DB01104	27523878
DB01104	29542786
DB01104	30152331
DB01104	31240847
DB01104	36754534
DB01104	36754538
DB01104	36754539
DB01104	902459
DB01105	10226932
DB01105	2728931
DB01105	27523887
DB01105	30154472
DB01105	30154475
DB01105	902461
DB01106	29539300
DB01106	31591378
DB01108	2733524
DB01108	29548589
DB01108	30487977
DB01110	28295258
DB01110	591843
DB01110	902133
DB01112	1986077
DB01112	29538669
DB01112	29806827
DB01112	30152091
DB01112	31225125
DB01112	4791384
DB01112	536119
DB01113	30307171
DB01113	31227712
DB01113	32236760
DB01113	530370
DB01113	872780
DB01114	18598006
DB01114	26481077
DB01114	26749842
DB01114	27518094
DB01114	27518095
DB01114	27677788
DB01114	33506926
DB01114	36757443
DB01114	8314488
DB01114	8791345
DB01114	901628
DB01115	26948255
DB01115	715726
DB01117	2728596
DB01117	27516359
DB01118	2726975
DB01118	27516194
DB01118	901372
DB01119	1934615
DB01119	36757797
DB01119	36757798
DB01120	27520369
DB01120	538655
DB01121	711870
DB01122	3715645
DB01123	1024297
DB01123	10357824
DB01123	13733293
DB01123	36905508
DB01123	474877
DB01123	474878
DB01123	480551
DB01123	556174
DB01123	666758
DB01123	6879105
DB01123	7631530
DB01124	511449
DB01125	1985514
DB01126	26949641
DB01126	27519604
DB01126	29780882
DB01126	36751182
DB01126	8724782
DB01127	538049
DB01127	740272
DB01128	27517005
DB01128	27517007
DB01128	31587260
DB01128	31587261
DB01128	3715698
DB01128	901471
DB01129	27523636
DB01129	31590028
DB01129	36553000
DB01129	601413
DB01130	36552941
DB01131	27517901
DB01131	5852148
DB01132	2724902
DB01132	27523410
DB01132	30154465
DB01132	902308
DB01133	32175073
DB01133	36754761
DB01133	36759502
DB01133	5753936
DB01134	25689309
DB01134	6219281
DB01136	27517807
DB01136	29934560
DB01136	29934562
DB01136	36905516
DB01136	901524
DB01137	27521518
DB01137	27523049
DB01137	30082257
DB01137	31780819
DB01137	494498
DB01137	498886
DB01138	544393
DB01139	29538977
DB01140	1986001
DB01140	27517820
DB01140	536386
DB01140	6882644
DB01142	27519579
DB01142	537356
DB01142	5850964
DB01142	901799
DB01143	10438185
DB01143	534422
DB01144	1986513
DB01146	494330
DB01147	1986232
DB01147	2786435
DB01147	493871
DB01147	510968
DB01147	6720071
DB01148	27520095
DB01148	5753790
DB01148	736698
DB01149	36759014
DB01149	592758
DB01150	28294713
DB01150	29543197
DB01150	30151980
DB01150	30152046
DB01151	1883445
DB01151	27518702
DB01151	27518703
DB01151	31240846
DB01151	537291
DB01151	6326606
DB01153	10587627
DB01153	36759389
DB01153	36759390
DB01154	595235
DB01156	27517442
DB01156	29935571
DB01156	31240851
DB01156	534876
DB01156	743581
DB01157	33508005
DB01158	36553137
DB01159	484876
DB01160	1934503
DB01160	1934511
DB01160	1934513
DB01160	1934587
DB01160	26750181
DB01160	26987227
DB01160	26987238
DB01160	26987258
DB01160	26987268
DB01160	26987280
DB01160	26987300
DB01160	26988526
DB01160	26988588
DB01160	29548226
DB01160	29548256
DB01160	29548278
DB01160	29914441
DB01160	30487824
DB01160	32456583
DB01160	32456585
DB01160	32456589
DB01160	32456595
DB01160	32456629
DB01160	36553039
DB01160	475930
DB01162	2723893
DB01162	594884
DB01162	902550
DB01163	29538706
DB01163	30512848
DB01164	474765
DB01164	475298
DB01164	491712
DB01164	514362
DB01164	5753930
DB01164	889676
DB01165	27521518
DB01165	27523049
DB01165	30082257
DB01165	31780819
DB01165	494498
DB01165	498886
DB01166	27518122
DB01166	535670
DB01167	29541763
DB01167	36753603
DB01167	36753604
DB01167	877460
DB01167	902000
DB01168	2724787
DB01169	478624
DB01170	6883864
DB01170	730852
DB01170	975809
DB01171	902145
DB01172	1225729
DB01172	26400874
DB01172	26751879
DB01172	2736274
DB01172	28205010
DB01172	30153724
DB01172	30424389
DB01172	30512575
DB01172	30520942
DB01172	31240354
DB01172	36516810
DB01172	36728492
DB01172	36772218
DB01172	36788852
DB01173	26948276
DB01173	29541888
DB01173	530227
DB01173	593028
DB01174	27523310
DB01174	975043
DB01175	19230739
DB01175	27518143
DB01175	27518144
DB01175	29548952
DB01175	30152140
DB01175	30152147
DB01175	31229830
DB01175	31410344
DB01175	31708344
DB01175	36644745
DB01175	36752460
DB01175	536456
DB01175	5852318
DB01175	901656
DB01176	31229887
DB01176	6880889
DB01176	901706
DB01177	29780632
DB01177	32278023
DB01177	539550
DB01178	1934274
DB01179	1935961
DB01179	26731518
DB01179	2736605
DB01179	29541903
DB01179	29547851
DB01179	29914271
DB01179	36516824
DB01179	531049
DB01179	730698
DB01179	7361025
DB01180	17497595
DB01181	27521155
DB01181	736417
DB01182	2724021
DB01182	31231396
DB01182	31231397
DB01182	36756210
DB01182	593585
DB01183	18596029
DB01183	26750204
DB01183	29542145
DB01183	31589495
DB01183	35779383
DB01183	36754105
DB01183	36754106
DB01184	30152311
DB01184	36758039
DB01184	536844
DB01186	1933667
DB01186	27523266
DB01186	29549751
DB01186	30487983
DB01186	593876
DB01188	31592291
DB01188	744194
DB01188	901641
DB01189	907267
DB01190	18598249
DB01190	19230538
DB01190	1986209
DB01190	26985045
DB01190	2724807
DB01190	2749645
DB01190	28205063
DB01190	29534430
DB01190	30151752
DB01190	30154583
DB01190	32456309
DB01190	35780101
DB01190	35875844
DB01190	36366085
DB01190	36552986
DB01190	36752468
DB01190	36755060
DB01190	36758076
DB01190	36763201
DB01190	36788220
DB01190	36788809
DB01190	6879773
DB01191	1014556
DB01191	26750258
DB01191	28294979
DB01191	538252
DB01191	538306
DB01192	36754352
DB01192	36754353
DB01192	36762454
DB01193	1985284
DB01193	27515383
DB01193	534115
DB01194	28294233
DB01194	29934404
DB01194	36553023
DB01195	11020017
DB01195	11021144
DB01195	28294984
DB01195	36635334
DB01195	538452
DB01195	901891
DB01196	30151822
DB01196	30424494
DB01196	30512724
DB01197	1970798
DB01197	26985037
DB01197	27676401
DB01197	36752338
DB01197	489049
DB01198	2728749
DB01198	27519771
DB01198	27524763
DB01198	31411310
DB01198	596296
DB01199	29549933
DB01199	30316125
DB01199	497239
DB01200	1933648
DB01200	26750285
DB01200	29549651
DB01200	30487852
DB01200	36500531
DB01200	36518002
DB01200	36518004
DB01200	36757140
DB01200	6718949
DB01201	26941918
DB01201	30100394
DB01201	31590057
DB01201	32278136
DB01201	35875976
DB01202	27521515
DB01202	31592947
DB01202	36366914
DB01202	544078
DB01202	902043
DB01203	3716096
DB01203	592546
DB01204	27522501
DB01204	742146
DB01205	538442
DB01206	734270
DB01207	33372248
DB01208	1989005
DB01208	31770108
DB01208	499196
DB01210	10229662
DB01210	10815269
DB01210	3714906
DB01211	26941821
DB01211	28204934
DB01211	30487930
DB01211	32239367
DB01211	36752462
DB01211	36752463
DB01211	36752464
DB01211	36788256
DB01211	4775688
DB01212	11340770
DB01212	26408758
DB01212	26597092
DB01212	27018305
DB01212	31206177
DB01212	36517071
DB01212	36729625
DB01212	4786820
DB01213	489528
DB01213	591589
DB01214	670661
DB01215	35834544
DB01215	538014
DB01216	1986825
DB01216	26433732
DB01216	2725363
DB01216	27441006
DB01216	27520086
DB01216	28205206
DB01216	36500462
DB01216	538270
DB01217	27516220
DB01217	901391
DB01218	10193554
DB01218	901958
DB01219	19230964
DB01219	1934613
DB01219	2735931
DB01219	27518403
DB01219	30487803
DB01219	32176356
DB01219	5753817
DB01220	26943529
DB01220	29781310
DB01220	30154455
DB01220	31590059
DB01220	31590060
DB01220	32278142
DB01221	24281973
DB01221	31230736
DB01221	32231503
DB01221	539819
DB01222	27517429
DB01222	29541533
DB01222	30154652
DB01222	32176552
DB01222	36757173
DB01222	535388
DB01223	31231832
DB01223	36759477
DB01223	475460
DB01223	532235
DB01223	594900
DB01223	6718836
DB01223	712776
DB01224	2728809
DB01224	30173149
DB01224	31227816
DB01224	36759315
DB01226	30100388
DB01227	3714732
DB01228	10206297
DB01229	1934830
DB01229	29541201
DB01229	29914067
DB01229	32176492
DB01229	32232718
DB01229	32236763
DB01229	36753025
DB01229	36754358
DB01229	36754359
DB01229	36756180
DB01229	506301
DB01229	737329
DB01229	902261
DB01230	1988428
DB01230	2733323
DB01230	27523229
DB01231	1986522
DB01231	537507
DB01232	27523858
DB01232	30512785
DB01232	30512889
DB01232	36095595
DB01232	36759384
DB01233	27522468
DB01233	5753796
DB01233	591520
DB01233	877442
DB01234	1103399
DB01234	1935087
DB01234	29541178
DB01234	30067429
DB01234	30154488
DB01234	31224942
DB01234	31224943
DB01234	31225507
DB01234	31410432
DB01234	31411022
DB01234	32232692
DB01234	32234109
DB01234	36749049
DB01234	497104
DB01234	535310
DB01234	5851228
DB01234	611856
DB01234	731052
DB01235	10984843
DB01235	31592623
DB01235	477728
DB01235	502818
DB01235	502820
DB01236	891010
DB01238	27516319
DB01238	27516320
DB01238	901410
DB01239	1986150
DB01239	31590637
DB01239	31592284
DB01239	36756420
DB01239	535821
DB01239	5851610
DB01240	25685604
DB01240	27315530
DB01240	27678577
DB01240	35865362
DB01240	713548
DB01241	26948160
DB01241	538915
DB01242	1883437
DB01242	27518176
DB01242	536430
DB01243	537541
DB01243	6266709
DB01243	6266727
DB01243	6266729
DB01243	6266737
DB01243	6266745
DB01243	6266787
DB01243	6266792
DB01243	6266800
DB01243	6266802
DB01243	6266807
DB01243	6266824
DB01243	6266828
DB01243	6266832
DB01243	6266838
DB01243	6266840
DB01243	6266842
DB01243	6266850
DB01243	6266943
DB01243	6266977
DB01244	535205
DB01244	5851601
DB01245	10648688
DB01245	4928531
DB01245	496468
DB01246	1989364
DB01246	36553114
DB01246	36762436
DB01247	1987273
DB01248	29542607
DB01248	30152076
DB01248	30498864
DB01248	30513157
DB01248	31240842
DB01248	31526873
DB01248	32234457
DB01248	36745626
DB01248	36752974
DB01248	36752975
DB01248	36753011
DB01248	36755951
DB01248	36788819
DB01248	474943
DB01249	1987230
DB01250	25691695
DB01250	32452707
DB01250	35865589
DB01250	36759115
DB01250	5753797
DB01251	2735087
DB01252	30100395
DB01252	30152113
DB01252	30152669
DB01252	31226666
DB01252	36753607
DB01252	36789367
DB01253	28206128
DB01253	35862555
DB01253	6855936
DB01253	6877097
DB01253	7414291
DB01254	10748986
DB01254	27518407
DB01254	27528318
DB01255	31230788
DB01255	31502664
DB01255	31502665
DB01255	36756089
DB01259	31226692
DB01259	31226693
DB01259	32176495
DB01259	36758675
DB01259	37037020
DB01259	6757269
DB01260	26985488
DB01260	30154417
DB01260	31225502
DB01260	31225503
DB01260	6842825
DB01261	26949272
DB01261	27523905
DB01261	27523906
DB01261	29935245
DB01261	30553483
DB01261	36788101
DB01261	6755163
DB01262	10173471
DB01262	29547109
DB01262	30154662
DB01262	36789429
DB01262	478929
DB01263	32176544
DB01263	36367154
DB01263	36754452
DB01264	35833368
DB01264	36027108
DB01264	36557635
DB01264	36752572
DB01265	10426471
DB01265	27524241
DB01265	28206777
DB01265	29547154
DB01265	29549780
DB01265	29935255
DB01265	36370343
DB01265	36754645
DB01265	36789077
DB01265	532057
DB01265	594813
DB01267	26948341
DB01267	31592903
DB01267	31592905
DB01267	8321735
DB01268	23296409
DB01268	24195326
DB01268	26949426
DB01268	27524016
DB01268	36554083
DB01268	36745695
DB01273	25039469
DB01273	29270755
DB01273	30154462
DB01273	31216982
DB01273	36500513
DB01273	36745689
DB01273	36754939
DB01274	26755478
DB01274	26943730
DB01274	26948145
DB01274	26985161
DB01274	31226133
DB01274	31708353
DB01274	901916
DB01275	1978120
DB01275	31635026
DB01275	886310
DB01275	975874
DB01280	10510562
DB01280	1944917
DB01280	32176516
DB01280	36730009
DB01283	8296333
DB01284	29549639
DB01284	35862440
DB01288	31592781
DB01288	538242
DB01289	1104864
DB01294	27515055
DB01294	27523845
DB01294	28295415
DB01294	32176975
DB01294	478035
DB01294	479530
DB01294	483017
DB01294	513791
DB01294	6155261
DB01294	6877885
DB01295	35679978
DB01295	36553916
DB01296	16646823
DB01296	31226209
DB01296	31264729
DB01296	31265646
DB01296	4775230
DB01296	551292
DB01296	901750
DB01297	1933615
DB01297	32264708
DB01299	36759422
DB01299	511843
DB01301	594054
DB01303	1012302
DB01303	28206773
DB01319	27520273
DB01319	27520274
DB01319	30152484
DB01319	36027110
DB01320	36554070
DB01320	36772501
DB01321	30487906
DB01321	524525
DB01324	1988581
DB01325	32457459
DB01326	1450730
DB01326	36728515
DB01326	6720040
DB01327	1290499
DB01327	2751116
DB01327	28205008
DB01327	29541545
DB01327	30487900
DB01327	33506918
DB01327	489450
DB01327	742577
DB01328	30100397
DB01328	31587580
DB01329	1986029
DB01329	26941860
DB01329	2777352
DB01329	29550704
DB01329	31526860
DB01329	32174992
DB01329	36788218
DB01329	36789021
DB01329	3715751
DB01330	30512898
DB01330	31591399
DB01330	36755825
DB01331	1986043
DB01331	29534317
DB01331	30152310
DB01331	30487969
DB01331	36755826
DB01331	36788252
DB01332	26985511
DB01333	1986097
DB01333	27676424
DB01333	36788216
DB01333	536524
DB01336	36726843
DB01337	29542123
DB01337	35779998
DB01337	530360
DB01337	611018
DB01337	8318205
DB01339	2723897
DB01339	30079615
DB01340	36518260
DB01345	890451
DB01346	25716951
DB01346	25722779
DB01346	26425000
DB01346	27523310
DB01346	29541147
DB01346	29549573
DB01346	29549620
DB01346	29700067
DB01346	30151887
DB01346	30157344
DB01346	30781683
DB01346	31240617
DB01346	31266425
DB01346	31266428
DB01346	36366661
DB01346	36500134
DB01346	36754488
DB01346	36754489
DB01346	36754496
DB01346	36788975
DB01346	37036677
DB01346	482127
DB01346	489570
DB01346	5846657
DB01346	6843708
DB01346	712007
DB01346	8293782
DB01346	8293966
DB01346	883975
DB01346	929944
DB01346	975043
DB01348	35792386
DB01349	32278055
DB01351	2337989
DB01351	27516204
DB01351	35843381
DB01351	6162461
DB01352	28294555
DB01352	3715659
DB01353	6218656
DB01355	538943
DB01356	889361
DB01357	29536264
DB01357	4787123
DB01357	511126
DB01357	5778520
DB01357	734610
DB01359	10681862
DB01359	36552939
DB01362	27521551
DB01362	537156
DB01364	36759300
DB01364	480929
DB01364	494893
DB01364	494895
DB01364	975520
DB01365	1987172
DB01365	591864
DB01366	1933618
DB01366	2726623
DB01366	30384269
DB01366	8318331
DB01367	25618609
DB01367	2727012
DB01367	2733707
DB01367	27523702
DB01367	35877998
DB01367	35878000
DB01375	25692338
DB01375	26756663
DB01375	27515055
DB01375	31264299
DB01375	31264300
DB01375	31264301
DB01375	476313
DB01375	477279
DB01375	479530
DB01375	483017
DB01375	6877885
DB01377	712466
DB01377	883120
DB01378	712466
DB01380	1096002
DB01380	1986310
DB01380	29549842
DB01380	30157492
DB01380	33506938
DB01380	535990
DB01388	26757342
DB01388	36500388
DB01390	29491157
DB01390	32234191
DB01390	480831
DB01390	519280
DB01390	5747851
DB01390	730231
DB01392	1933610
DB01392	1933638
DB01392	1970941
DB01392	26734063
DB01392	29479567
DB01392	30151923
DB01392	31660759
DB01392	36366747
DB01392	36500336
DB01392	36500557
DB01392	36772238
DB01392	4775345
DB01392	536008
DB01392	536019
DB01392	594027
DB01392	596268
DB01392	6430884
DB01392	730420
DB01393	27517002
DB01393	535336
DB01394	1970918
DB01394	26948091
DB01394	27518201
DB01394	29479532
DB01394	493998
DB01394	729203
DB01395	10229968
DB01395	29780522
DB01395	31588151
DB01395	35999551
DB01395	36752996
DB01395	36758049
DB01396	1986532
DB01396	26989284
DB01396	30485266
DB01396	36752857
DB01396	4797867
DB01396	502080
DB01396	713341
DB01397	27523845
DB01397	28295415
DB01397	478035
DB01397	6155261
DB01397	712466
DB01399	711623
DB01400	31796384
DB01400	592291
DB01400	716275
DB01401	1012302
DB01401	27523845
DB01401	28295415
DB01401	478035
DB01401	6155261
DB01401	712466
DB01403	27521745
DB01403	28294354
DB01403	31230782
DB01403	31592993
DB01403	36757766
DB01403	6206963
DB01403	741117
DB01406	26710845
DB01406	2726153
DB01406	30487801
DB01406	30512482
DB01406	31225306
DB01406	4775673
DB01406	741952
DB01407	11016075
DB01407	26754555
DB01407	27518158
DB01407	536220
DB01407	901664
DB01408	2728951
DB01408	901454
DB01409	10222248
DB01409	2728780
DB01409	30152523
DB01409	36092396
DB01409	36516870
DB01409	36755582
DB01409	36788025
DB01410	29543203
DB01410	30152234
DB01410	30154484
DB01410	31225211
DB01410	31592286
DB01410	31592287
DB01410	36367073
DB01411	1988603
DB01411	28295381
DB01411	3715207
DB01412	26757835
DB01412	532231
DB01413	29543629
DB01413	30152191
DB01413	31225114
DB01413	36519559
DB01413	36552963
DB01413	36762444
DB01414	31592228
DB01415	5753920
DB01416	31587587
DB01416	31592235
DB01418	10557293
DB01418	10690764
DB01418	26948012
DB01418	902195
DB01419	36756954
DB01419	36756955
DB01420	1989174
DB01420	26428984
DB01420	29549928
DB01420	31526282
DB01420	511985
DB01421	26750752
DB01421	29914045
DB01421	33507338
DB01421	36553126
DB01421	36788925
DB01421	4786830
DB01421	741136
DB01422	481546
DB01423	902501
DB01424	26753859
DB01424	36757958
DB01424	537453
DB01425	36553037
DB01426	25721755
DB01426	26400206
DB01426	26800578
DB01426	26989306
DB01426	29478812
DB01426	30490962
DB01426	30512678
DB01426	31229121
DB01426	36095715
DB01426	730139
DB01427	534154
DB01428	483860
DB01429	6719258
DB01430	32452697
DB01431	610795
DB01433	3714732
DB01434	2735131
DB01434	30075946
DB01434	31708448
DB01434	6885150
DB01435	27516301
DB01435	478166
DB01436	27515759
DB01436	29914611
DB01436	30513175
DB01436	30513273
DB01436	36552971
DB01438	31593203
DB01438	741130
DB01439	10223634
DB01440	31588531
DB01440	31592878
DB01440	31592879
DB01440	539106
DB01441	1837895
DB01441	24871343
DB01441	29936222
DB01441	32219979
DB01443	26941988
DB01445	1937629
DB01445	29935569
DB01445	976876
DB01446	1938238
DB01446	1939205
DB01446	711553
DB01451	29478962
DB01452	26750667
DB01452	29371396
DB01452	29538165
DB01452	36753280
DB01452	36758316
DB01452	36758317
DB01453	1837438
DB01453	31226406
DB01453	31226407
DB01454	26751111
DB01454	591996
DB01455	26941986
DB01458	14064058
DB01458	27519365
DB01458	977275
DB01460	976820
DB01461	969149
DB01462	32231485
DB01465	536826
DB01466	29535171
DB01466	36755967
DB01470	10223660
DB01472	591835
DB01472	977554
DB01473	1398931
DB01473	2012427
DB01477	33622290
DB01477	475010
DB01477	485164
DB01477	882180
DB01479	2086182
DB01479	26421865
DB01479	30558993
DB01479	32219445
DB01479	5853334
DB01479	8309999
DB01481	30152322
DB01481	31593329
DB01483	27516512
DB01483	31216530
DB01483	497365
DB01483	5666902
DB01484	23903580
DB01484	31230161
DB01484	31230162
DB01484	537615
DB01486	10193597
DB01486	10447781
DB01486	26415768
DB01486	27523374
DB01486	28295320
DB01486	29480823
DB01486	31231527
DB01486	4927355
DB01486	494483
DB01486	497249
DB01486	530021
DB01486	530789
DB01486	535871
DB01486	6862841
DB01486	983395
DB01488	24282465
DB01488	976832
DB01490	10155569
DB01490	31229225
DB01491	27519518
DB01491	6208012
DB01493	30512959
DB01494	474522
DB01494	481690
DB01495	27516301
DB01495	474522
DB01495	478166
DB01497	36756558
DB01498	36755490
DB01498	36755491
DB01501	31230134
DB01501	31230135
DB01506	35857546
DB01506	4352919
DB01509	591813
DB01509	977567
DB01511	33582487
DB01511	537638
DB01512	36753435
DB01512	36753436
DB01512	36754348
DB01512	36754350
DB01512	36759163
DB01512	36762452
DB01513	2086182
DB01513	26421865
DB01513	30558993
DB01513	32219445
DB01513	5853334
DB01513	8309999
DB01515	1985672
DB01515	26757218
DB01515	29369893
DB01515	35834429
DB01515	535127
DB01520	31593324
DB01520	31593325
DB01520	4349553
DB01521	26401974
DB01522	3714732
DB01524	29549802
DB01524	31224696
DB01524	713322
DB01524	901393
DB01525	36758055
DB01527	32441776
DB01528	31230164
DB01528	31230165
DB01530	26401329
DB01530	26941719
DB01530	30512585
DB01530	31224688
DB01530	31224690
DB01530	3717813
DB01530	534620
DB01530	611078
DB01530	7705320
DB01535	27517792
DB01535	8793121
DB01536	31224697
DB01536	477820
DB01536	901300
DB01536	979767
DB01539	1101964
DB01541	26421548
DB01541	26942493
DB01541	36752247
DB01541	511354
DB01541	7400777
DB01543	35999365
DB01544	538506
DB01546	732913
DB01546	973940
DB01548	8704853
DB01549	31593300
DB01549	4310166
DB01550	35838071
DB01551	36755921
DB01551	36755922
DB01554	26755424
DB01555	3714732
DB01556	1883431
DB01556	35848959
DB01557	31227010
DB01557	31227011
DB01558	27517317
DB01558	535125
DB01560	26751234
DB01560	27517818
DB01560	29849401
DB01561	1985102
DB01561	26423733
DB01561	35862405
DB01561	4775070
DB01561	5859838
DB01563	474522
DB01565	36758474
DB01565	36758476
DB01566	10742472
DB01566	31230973
DB01567	1986847
DB01568	31229858
DB01568	31229859
DB01569	36758211
DB01570	10223597
DB01570	27523066
DB01571	27521662
DB01571	29935046
DB01571	36755486
DB01571	6207013
DB01572	26423119
DB01574	27515055
DB01574	479530
DB01574	483017
DB01574	6877885
DB01574	712466
DB01575	27515055
DB01575	479530
DB01575	483017
DB01575	6877885
DB01575	881658
DB01576	3715846
DB01576	524658
DB01576	6842827
DB01577	29935050
DB01577	29936217
DB01577	31230867
DB01577	31230868
DB01577	36759798
DB01577	3718161
DB01577	537436
DB01577	592018
DB01579	29936384
DB01579	31228964
DB01580	1988305
DB01580	27523161
DB01580	3715166
DB01581	27523970
DB01581	30069812
DB01581	474306
DB01582	26948368
DB01582	30069811
DB01582	30479291
