drugbank_id	pubchem_tpharma_id
DB00309	103775613
DB00309	103775903
DB00309	135606804
DB00309	14865215
DB00309	14937951
DB00309	16746648
DB00310	14777874
DB00310	14802290
DB00310	14924761
DB00310	16360589
DB00310	163680846
DB00310	21960071
DB00310	24771517
DB00310	26516680
DB00310	26740917
DB00310	46488352
DB00310	57414074
DB00310	57417336
DB00311	15213608
DB00312	15196098
DB00312	16168166
DB00313	15321539
DB00313	16747182
DB00313	96054946
DB00313	96069776
DB00313	96069777
DB00313	96069778
DB00313	96069779
DB00313	96069780
DB00313	96069781
DB00313	96069782
DB00313	96069783
DB00313	96069784
DB00313	99210421
DB00313	99210422
DB00313	99210423
DB00313	99210424
DB00313	99210425
DB00313	99210426
DB00313	99210427
DB00313	99210428
DB00313	99210712
DB00313	99210713
DB00314	15013852
DB00314	15038588
DB00314	15459306
DB00314	15483953
DB00314	16409057
DB00314	16622178
DB00314	16666107
DB00314	17501163
DB00316	15321628
DB00316	15462131
DB00316	15486758
DB00316	15686291
DB00316	15785940
DB00316	16044389
DB00316	16410543
DB00316	16608313
DB00316	93371043
DB00316	93371164
DB00317	123047647
DB00317	123056157
DB00317	123056638
DB00317	123056639
DB00317	123056760
DB00317	123056761
DB00317	123056762
DB00317	123056763
DB00317	123056764
DB00317	123056883
DB00317	123056884
DB00317	123056885
DB00317	135672512
DB00317	136347964
DB00317	14833109
DB00317	14841136
DB00317	14865301
DB00317	14908850
DB00317	14914409
DB00317	14937878
DB00317	14938610
DB00317	16237600
DB00317	163429636
DB00317	163637073
DB00317	163637074
DB00317	163637075
DB00317	163637076
DB00317	163637077
DB00317	16556344
DB00317	16673749
DB00317	16673758
DB00317	16702880
DB00317	16753860
DB00317	16754091
DB00317	16768960
DB00317	16781062
DB00317	16824320
DB00317	17161017
DB00317	24731271
DB00317	24737613
DB00317	29205486
DB00317	49662028
DB00317	84982184
DB00317	85158724
DB00317	85158725
DB00317	85158726
DB00317	85158727
DB00317	85752427
DB00317	96105743
DB00317	96105744
DB00317	96105745
DB00317	96105757
DB00317	96105758
DB00317	96105759
DB00317	96105760
DB00317	96105775
DB00317	96105776
DB00317	96105777
DB00317	96105923
DB00317	96105924
DB00317	96105925
DB00317	96105926
DB00317	96105927
DB00317	96106011
DB00317	96106012
DB00317	96106013
DB00317	96106014
DB00317	96106107
DB00317	96106108
DB00317	96106109
DB00317	96106110
DB00317	96106194
DB00317	96106195
DB00317	96106196
DB00317	96106197
DB00317	96106287
DB00317	96106288
DB00317	96106289
DB00317	96106290
DB00317	96106384
DB00317	96106385
DB00317	96106386
DB00317	96106387
DB00317	96106484
DB00317	96106485
DB00317	96106486
DB00317	96106487
DB00317	96106572
DB00317	96106573
DB00317	96106574
DB00317	96106575
DB00317	96106660
DB00317	96106661
DB00317	96106662
DB00317	96106663
DB00317	96106747
DB00317	96106748
DB00317	96106749
DB00317	96106750
DB00317	96106842
DB00317	96106843
DB00317	96106844
DB00317	96106845
DB00317	96106932
DB00317	96106933
DB00317	96106934
DB00317	96107024
DB00319	121270915
DB00319	144081769
DB00319	14812329
DB00319	14860547
DB00319	14885009
DB00319	14889340
DB00319	14889341
DB00319	14933931
DB00319	15992738
DB00319	16360605
DB00319	163680940
DB00319	16554551
DB00319	24257821
DB00319	46521772
DB00319	85233918
DB00320	121270772
DB00320	14764559
DB00320	14767882
DB00320	14768420
DB00320	14788984
DB00320	14815006
DB00320	14842133
DB00320	14935810
DB00320	96054918
DB00321	103022810
DB00321	14765284
DB00321	14775196
DB00321	14850186
DB00321	14860468
DB00321	14888690
DB00321	14930920
DB00321	16250130
DB00321	163519943
DB00321	16578926
DB00321	16606361
DB00321	16607712
DB00321	16856909
DB00321	26732798
DB00321	46388194
DB00321	46490895
DB00321	49847034
DB00321	56388907
DB00321	57581612
DB00321	92121515
DB00322	14749704
DB00322	14749705
DB00322	15539996
DB00322	16022706
DB00322	16433388
DB00322	16461495
DB00322	16591788
DB00322	24698377
DB00323	14935466
DB00323	15221967
DB00323	163511971
DB00324	14804353
DB00324	14829121
DB00324	14902232
DB00324	163501455
DB00325	14823787
DB00325	15923761
DB00325	15936224
DB00325	16001951
DB00325	16012119
DB00325	16012446
DB00325	16021413
DB00325	16042466
DB00325	16043746
DB00325	16068350
DB00325	16091713
DB00325	16112638
DB00325	16189078
DB00325	16343904
DB00325	16422062
DB00325	16489023
DB00325	16538646
DB00325	16592986
DB00325	16840332
DB00325	16900346
DB00325	16947625
DB00325	85252594
DB00327	126920171
DB00327	14751077
DB00327	14790674
DB00327	14801461
DB00327	14838893
DB00327	14850563
DB00327	14873177
DB00327	14937779
DB00327	15007081
DB00327	15412564
DB00327	163487280
DB00327	163487425
DB00327	163487494
DB00327	16506711
DB00327	16614801
DB00327	16657924
DB00327	16679722
DB00327	16731383
DB00327	16774791
DB00327	16793871
DB00327	24842143
DB00327	49650269
DB00327	56412077
DB00327	57414773
DB00327	57586448
DB00327	81048077
DB00327	81048078
DB00327	81048079
DB00327	81048080
DB00327	81048161
DB00327	81048162
DB00327	81048163
DB00327	84975990
DB00328	14754602
DB00330	103906674
DB00330	14748770
DB00330	15067704
DB00330	24724856
DB00330	57558184
DB00330	57558187
DB00330	57558311
DB00330	57558313
DB00330	57558439
DB00330	57558462
DB00330	57558463
DB00330	57558464
DB00330	57558465
DB00330	57558466
DB00330	57558592
DB00330	57558596
DB00330	57559401
DB00330	57559535
DB00330	57559537
DB00330	57559538
DB00330	57559655
DB00330	57559656
DB00330	57559657
DB00330	57559658
DB00330	57559659
DB00330	57559660
DB00330	57559661
DB00330	57559663
DB00330	57559896
DB00330	57559897
DB00330	57560023
DB00330	57560024
DB00330	57560025
DB00330	57560026
DB00330	57560027
DB00331	15297229
DB00332	14766706
DB00332	14792225
DB00332	14806458
DB00332	14807516
DB00332	14816534
DB00332	14816727
DB00332	14831146
DB00332	14838115
DB00332	14840763
DB00332	14840976
DB00332	14863623
DB00332	14864638
DB00332	14865005
DB00332	14872094
DB00332	14920833
DB00332	14946337
DB00332	15177447
DB00332	15205535
DB00332	15227372
DB00332	15302836
DB00332	16502929
DB00332	16607436
DB00332	16655610
DB00332	16710341
DB00332	16746383
DB00332	16775675
DB00332	16812652
DB00332	26672617
DB00332	47209305
DB00332	47209306
DB00332	47209307
DB00332	47209358
DB00332	47209359
DB00332	47209360
DB00332	47209361
DB00332	47209362
DB00332	47209415
DB00332	47209416
DB00332	49701124
DB00332	49704044
DB00332	49704120
DB00332	85753566
DB00333	14753986
DB00333	14764503
DB00333	14849984
DB00333	14936037
DB00333	15023934
DB00333	15090637
DB00333	16274001
DB00333	16600292
DB00333	16629144
DB00333	16672400
DB00333	16695180
DB00333	16702039
DB00333	16709538
DB00333	16731626
DB00333	16731914
DB00333	16789699
DB00333	16826080
DB00333	16828013
DB00333	26514736
DB00333	57586540
DB00333	85182872
DB00334	103052533
DB00334	103052534
DB00334	103052535
DB00334	103052536
DB00334	103052537
DB00334	103052538
DB00334	103052738
DB00334	103052739
DB00334	103052740
DB00334	103052741
DB00334	103052742
DB00334	103052945
DB00334	103052946
DB00334	103052947
DB00334	103052948
DB00334	103052949
DB00334	103053160
DB00334	103053161
DB00334	103053162
DB00334	103053163
DB00334	103053164
DB00334	103053165
DB00334	103053385
DB00334	103053386
DB00334	103053387
DB00334	103053388
DB00334	103053389
DB00334	103053390
DB00334	103053614
DB00334	103053615
DB00334	103053616
DB00334	103053617
DB00334	103053618
DB00334	103053619
DB00334	103053842
DB00334	103055207
DB00334	103055208
DB00334	103055209
DB00334	103055210
DB00334	103055211
DB00334	103055429
DB00334	103055430
DB00334	103055431
DB00334	103055432
DB00334	103055433
DB00334	103055647
DB00334	103055648
DB00334	103055649
DB00334	103055650
DB00334	103055651
DB00334	103055652
DB00334	103055872
DB00334	103055873
DB00334	103055874
DB00334	103055875
DB00334	103055876
DB00334	124344754
DB00334	124759942
DB00334	125239014
DB00334	144110654
DB00334	14754122
DB00334	14762721
DB00334	14765330
DB00334	14814410
DB00334	14814532
DB00334	14814646
DB00334	14841283
DB00334	14878197
DB00334	14883762
DB00334	14889042
DB00334	14923451
DB00334	16256965
DB00334	16311102
DB00334	16319821
DB00334	163466722
DB00334	163624649
DB00334	16466999
DB00334	16478520
DB00334	16552184
DB00334	16579797
DB00334	16607585
DB00334	16607699
DB00334	16650108
DB00334	16658790
DB00334	16702723
DB00334	24699269
DB00334	24699270
DB00334	24699271
DB00334	24702572
DB00334	24877211
DB00334	24902576
DB00334	26514774
DB00334	46531941
DB00334	49704065
DB00334	49814245
DB00334	50092340
DB00334	50130792
DB00334	56268524
DB00334	56471396
DB00334	56471533
DB00334	56471534
DB00334	56472399
DB00334	56472400
DB00334	56472550
DB00334	57306018
DB00334	81044760
DB00334	81055132
DB00335	125237929
DB00335	14750383
DB00335	14766338
DB00335	14768903
DB00335	14777415
DB00335	14791556
DB00335	14799140
DB00335	14848226
DB00335	14872515
DB00335	16323264
DB00335	16348142
DB00335	16434743
DB00335	16651091
DB00335	17503383
DB00335	21960071
DB00335	46502204
DB00335	87462266
DB00335	99289690
DB00336	14864843
DB00336	14962378
DB00336	15171650
DB00336	163530869
DB00337	14767061
DB00337	14791428
DB00337	14792559
DB00337	14792624
DB00337	14816944
DB00337	14866419
DB00337	14914966
DB00337	14915335
DB00337	14939097
DB00337	14939970
DB00337	16652000
DB00337	16673917
DB00337	16819906
DB00337	26515852
DB00337	49738816
DB00339	15119868
DB00339	96050892
DB00340	15346390
DB00340	16427650
DB00341	123058727
DB00341	131404788
DB00341	131485122
DB00341	134416834
DB00341	134416835
DB00341	135688439
DB00341	136973235
DB00341	14756386
DB00341	14784214
DB00341	14789786
DB00341	14792876
DB00341	14792972
DB00341	14807247
DB00341	14812736
DB00341	14812737
DB00341	14812738
DB00341	14815162
DB00341	14838806
DB00341	14858210
DB00341	14927596
DB00341	14931605
DB00341	14935289
DB00341	14980069
DB00341	15191690
DB00341	16336132
DB00341	163507358
DB00341	16408859
DB00341	16581266
DB00341	16598040
DB00341	16723414
DB00341	16859244
DB00341	16861743
DB00341	17423021
DB00341	22391583
DB00341	24261008
DB00341	24727600
DB00341	46489124
DB00341	57289168
DB00341	57414872
DB00341	57554173
DB00341	57554176
DB00341	57554430
DB00341	57555411
DB00341	57555415
DB00341	57555636
DB00341	57555637
DB00341	57555638
DB00341	57555639
DB00341	57555640
DB00341	57555879
DB00341	57557144
DB00341	57557145
DB00341	57557392
DB00341	57557393
DB00341	57557394
DB00341	57557395
DB00341	57557396
DB00341	57557645
DB00341	57557646
DB00341	57557647
DB00341	57557648
DB00341	57557908
DB00341	57557909
DB00341	57557910
DB00341	57557911
DB00341	57573152
DB00341	57582713
DB00341	57582714
DB00341	57582715
DB00341	57582716
DB00341	57582717
DB00341	57582774
DB00341	81075534
DB00341	92298771
DB00341	96103290
DB00341	99351332
DB00342	14790474
DB00342	14791529
DB00342	14907543
DB00342	14984841
DB00342	15454691
DB00342	16599342
DB00343	118044314
DB00343	135378334
DB00343	14766778
DB00343	14784171
DB00343	14784172
DB00343	14791727
DB00343	14813632
DB00343	14815246
DB00343	14817454
DB00343	14839998
DB00343	14841459
DB00343	14879942
DB00343	14882539
DB00343	14885959
DB00343	14904463
DB00343	14912719
DB00343	14914337
DB00343	14929056
DB00343	16650546
DB00343	16717392
DB00343	50088209
DB00343	85756964
DB00343	99235202
DB00343	99235203
DB00343	99235315
DB00344	144076438
DB00344	14751700
DB00344	15221639
DB00344	46522722
DB00345	15322330
DB00346	14758527
DB00346	14765868
DB00346	14805133
DB00346	163507265
DB00346	57272539
DB00346	57272749
DB00346	57272750
DB00346	57272751
DB00346	57272752
DB00346	57414745
DB00346	57587596
DB00346	57587599
DB00346	57587601
DB00346	57587643
DB00346	57587645
DB00346	57587646
DB00346	57587647
DB00346	57587689
DB00346	81048252
DB00346	81048769
DB00346	81048770
DB00346	85249965
DB00346	87551499
DB00346	87793376
DB00347	14793827
DB00348	14753104
DB00349	15394984
DB00349	50126608
DB00350	14789331
DB00350	14823607
DB00350	15121148
DB00350	152256106
DB00350	16311663
DB00350	163501472
DB00350	163558358
DB00350	16651636
DB00350	16732018
DB00350	22434467
DB00350	24763916
DB00350	26653645
DB00350	49630892
DB00350	49685778
DB00350	85165501
DB00350	85234240
DB00350	99351526
DB00351	14756125
DB00351	14853785
DB00352	14772534
DB00352	14859090
DB00352	15171129
DB00352	16902289
DB00352	49749672
DB00352	85195676
DB00353	14777917
DB00354	14933534
DB00354	14982780
DB00355	14783375
DB00355	14930214
DB00355	15930841
DB00355	16285828
DB00355	163458323
DB00355	56386091
DB00355	57299537
DB00355	57559819
DB00355	57559820
DB00355	57559821
DB00355	57559822
DB00355	57559945
DB00355	57559949
DB00355	57560076
DB00355	85179423
DB00355	96063696
DB00356	16118168
DB00356	16935856
DB00357	15068844
DB00357	15267501
DB00357	15936798
DB00358	113916845
DB00358	136329258
DB00358	14804464
DB00358	14804465
DB00358	14806643
DB00358	14877789
DB00358	14877790
DB00358	14902300
DB00358	16307018
DB00358	16319286
DB00358	16367264
DB00358	16466609
DB00358	16470950
DB00358	16482660
DB00358	16641010
DB00358	16761272
DB00358	49847099
DB00358	56373333
DB00358	58106045
DB00359	126719082
DB00359	14749834
DB00359	14787931
DB00359	14876640
DB00359	14913277
DB00359	49837473
DB00359	57574433
DB00360	14749584
DB00360	14774057
DB00360	14774058
DB00360	14776738
DB00360	14801109
DB00360	14847462
DB00360	14847463
DB00360	14850189
DB00360	14863806
DB00360	14924778
DB00360	15196443
DB00360	15220931
DB00360	15315676
DB00360	15346666
DB00360	16326312
DB00360	16485349
DB00360	16725801
DB00360	17169980
DB00360	17399050
DB00360	17488360
DB00360	24731260
DB00360	26738584
DB00360	51076069
DB00361	14766879
DB00361	14890210
DB00361	14890825
DB00361	14938130
DB00361	14939750
DB00361	16335940
DB00361	16593160
DB00361	16710396
DB00361	28669669
DB00361	56377924
DB00361	56378269
DB00361	56378270
DB00361	56381417
DB00361	56381418
DB00361	56381419
DB00361	56462062
DB00361	85853029
DB00362	14817295
DB00362	14890331
DB00362	14914844
DB00362	15264060
DB00362	26672162
DB00362	57289185
DB00362	57583661
DB00362	57583832
DB00362	57584204
DB00362	57584374
DB00362	57584375
DB00362	57584757
DB00362	57585784
DB00362	57585785
DB00362	57585786
DB00363	143486223
DB00363	14826474
DB00363	14859039
DB00363	14928650
DB00363	14934375
DB00363	15421726
DB00363	16317705
DB00363	163481090
DB00363	16804303
DB00363	16829379
DB00363	46531941
DB00363	96096906
DB00363	99229571
DB00363	99229572
DB00363	99229573
DB00363	99229607
DB00363	99229608
DB00363	99229609
DB00363	99229610
DB00363	99229611
DB00363	99229616
DB00363	99229617
DB00363	99229618
DB00363	99229619
DB00363	99229620
DB00363	99229657
DB00363	99229658
DB00363	99229659
DB00363	99229660
DB00363	99229661
DB00363	99229694
DB00363	99229695
DB00363	99229696
DB00363	99229697
DB00363	99229698
DB00363	99229731
DB00363	99229732
DB00363	99229733
DB00363	99229734
DB00363	99229735
DB00363	99229766
DB00363	99229767
DB00364	124346209
DB00364	125259038
DB00364	126521936
DB00364	136970482
DB00364	14747257
DB00364	14747259
DB00364	14767848
DB00364	14768509
DB00364	14792553
DB00364	14792748
DB00364	14792891
DB00364	14792916
DB00364	14792928
DB00364	14793611
DB00364	14816712
DB00364	14817190
DB00364	14817194
DB00364	14841325
DB00364	14842770
DB00364	14866430
DB00364	14914474
DB00364	14915486
DB00364	14939000
DB00364	14939033
DB00364	14939744
DB00364	15065468
DB00364	15066024
DB00364	15119547
DB00364	15170294
DB00364	15194090
DB00364	15194092
DB00364	15213201
DB00364	15218568
DB00364	15242794
DB00364	16213723
DB00364	16213724
DB00364	163469588
DB00364	16410308
DB00364	16532434
DB00364	16644800
DB00364	16651899
DB00364	16898783
DB00364	22422964
DB00365	117696069
DB00365	14828199
DB00365	14852426
DB00365	15317353
DB00365	16625309
DB00365	16786133
DB00366	136973119
DB00366	14780587
DB00366	14838298
DB00366	14872648
DB00366	163441940
DB00366	16422474
DB00367	121265667
DB00367	136329212
DB00367	140105803
DB00367	144110095
DB00367	14765933
DB00367	14767396
DB00367	14790266
DB00367	14791969
DB00367	14792096
DB00367	14801049
DB00367	14813642
DB00367	14813931
DB00367	14814022
DB00367	14814894
DB00367	14815685
DB00367	14816410
DB00367	14838111
DB00367	14841067
DB00367	14841336
DB00367	14863640
DB00367	14887196
DB00367	14887231
DB00367	14911477
DB00367	14912116
DB00367	14913284
DB00367	14913732
DB00367	14923455
DB00367	14936265
DB00367	15346874
DB00367	15494039
DB00367	16236351
DB00367	16286063
DB00367	16434041
DB00367	16746776
DB00367	57644811
DB00368	117699015
DB00368	14925482
DB00368	15072039
DB00368	15194998
DB00368	15884427
DB00368	15898897
DB00368	16214525
DB00368	163449539
DB00368	163449540
DB00368	163449541
DB00368	16639110
DB00368	16693558
DB00368	16776771
DB00368	56451796
DB00368	96103188
DB00368	96103189
DB00369	135607473
DB00369	14750836
DB00369	14848679
DB00369	14972788
DB00369	16897569
DB00370	126521162
DB00370	14776965
DB00370	14785212
DB00370	14838912
DB00370	14848184
DB00370	14848185
DB00370	14848847
DB00370	14851326
DB00370	14852204
DB00370	14862160
DB00370	14922967
DB00370	14936826
DB00370	14936827
DB00370	163620037
DB00370	163620038
DB00370	163620039
DB00370	163620040
DB00370	16462088
DB00370	16567425
DB00370	16596585
DB00370	16691533
DB00370	16712759
DB00370	16721183
DB00370	16730086
DB00370	16742367
DB00370	16799611
DB00370	16822912
DB00370	21959770
DB00370	49637608
DB00370	56267340
DB00370	57305075
DB00371	135649340
DB00371	14822610
DB00372	14879091
DB00372	16421133
DB00373	104174246
DB00373	117640865
DB00373	117699622
DB00373	118044292
DB00373	123053265
DB00373	123053344
DB00373	123053345
DB00373	123053346
DB00373	123053347
DB00373	123053348
DB00373	123053349
DB00373	123053422
DB00373	123053423
DB00373	123053424
DB00373	123053425
DB00373	123053426
DB00373	123053501
DB00373	123053502
DB00373	123053503
DB00373	123053504
DB00373	123053505
DB00373	123053506
DB00373	123053577
DB00373	123053578
DB00373	123053579
DB00373	123053580
DB00373	123053581
DB00373	123053651
DB00373	123053652
DB00373	123053653
DB00373	123053654
DB00373	123053655
DB00373	123053725
DB00373	123053726
DB00373	123053727
DB00373	123053728
DB00373	123053729
DB00373	123053730
DB00373	123053798
DB00373	123053799
DB00373	123053800
DB00373	123053801
DB00373	123053802
DB00373	123053871
DB00373	123053872
DB00373	123053873
DB00373	123053874
DB00373	123053875
DB00373	123053943
DB00373	123053944
DB00373	123053945
DB00373	123053946
DB00373	123053947
DB00373	123053948
DB00373	123054015
DB00373	123054016
DB00373	123054017
DB00373	123054018
DB00373	123054019
DB00373	123054088
DB00373	123054089
DB00373	123054090
DB00373	123054091
DB00373	123054163
DB00373	123054164
DB00373	123054165
DB00373	125298641
DB00373	129980633
DB00373	131339123
DB00373	134426752
DB00373	14766703
DB00373	14767669
DB00373	14791051
DB00373	14814492
DB00373	14816376
DB00373	14816953
DB00373	14825948
DB00373	14827865
DB00373	14839883
DB00373	14840273
DB00373	14874528
DB00373	14877856
DB00373	14884155
DB00373	14888106
DB00373	14899130
DB00373	14909784
DB00373	14912180
DB00373	14930067
DB00373	14930068
DB00373	14936075
DB00373	14938461
DB00373	16414474
DB00373	16430282
DB00373	16481956
DB00373	16666052
DB00373	24417480
DB00373	24435417
DB00373	47213813
DB00373	49637604
DB00373	49637607
DB00373	49681861
DB00373	56394359
DB00373	57299519
DB00373	81048251
DB00373	81048771
DB00373	81048772
DB00373	81048773
DB00374	134336212
DB00374	136973478
DB00374	136973479
DB00374	144086038
DB00374	144112875
DB00374	14756486
DB00374	14854155
DB00374	14878554
DB00374	14928941
DB00374	16259729
DB00374	16330952
DB00374	49693792
DB00374	85742087
DB00374	87219390
DB00374	87326163
DB00374	87326612
DB00374	87326613
DB00374	87326754
DB00374	87326755
DB00374	87326756
DB00374	87326757
DB00374	87326758
DB00374	87326904
DB00374	87326905
DB00374	87326906
DB00374	87326907
DB00374	87326908
DB00374	87327045
DB00374	87327046
DB00374	87327047
DB00374	87327048
DB00374	87327049
DB00374	87327193
DB00374	87327194
DB00374	87327195
DB00374	87327196
DB00374	87327349
DB00374	87328243
DB00376	14751778
DB00376	14802234
DB00376	14849605
DB00377	135657909
DB00377	14775945
DB00377	14777592
DB00377	14849400
DB00377	14899900
DB00377	15844099
DB00377	16060983
DB00377	163500415
DB00377	163500416
DB00377	163500477
DB00377	163500478
DB00377	163500479
DB00377	163500520
DB00377	163500521
DB00377	163500522
DB00377	163500523
DB00377	163500524
DB00377	163500525
DB00377	163500564
DB00377	163500565
DB00377	163500566
DB00377	163500567
DB00377	163500568
DB00377	163500569
DB00377	163500604
DB00377	163500605
DB00377	163500606
DB00377	163500607
DB00377	163500608
DB00377	163500643
DB00377	163500644
DB00377	163500645
DB00377	163500646
DB00377	163500647
DB00377	163500686
DB00377	163500687
DB00377	163500688
DB00377	163500689
DB00377	163500690
DB00377	163500731
DB00377	163500732
DB00377	163500733
DB00377	163500734
DB00377	163500735
DB00377	16561580
DB00377	16891640
DB00377	53782335
DB00377	53782336
DB00377	85206689
DB00377	85206690
DB00377	85232053
DB00377	85232054
DB00377	85232055
DB00377	85232056
DB00377	92725404
DB00377	96052352
DB00377	96052353
DB00377	96052354
DB00377	96052355
DB00377	96052356
DB00377	96052357
DB00377	96052521
DB00377	96052522
DB00377	96052523
DB00377	96052524
DB00377	96052525
DB00377	96052689
DB00377	96052690
DB00377	96052691
DB00377	96052692
DB00377	96052693
DB00377	96052842
DB00377	96052843
DB00377	96052844
DB00377	96052845
DB00377	96052846
DB00377	96052995
DB00377	96052996
DB00377	96052997
DB00377	96052998
DB00377	96053160
DB00377	96053161
DB00377	96053162
DB00377	96053163
DB00377	96053164
DB00377	96053482
DB00377	96053483
DB00377	96053484
DB00377	96053643
DB00377	96053644
DB00377	96053645
DB00377	96053646
DB00377	96053647
DB00377	96053648
DB00377	96053805
DB00377	96053806
DB00377	96053807
DB00377	96053808
DB00377	96053809
DB00377	96053965
DB00377	96053966
DB00377	96053967
DB00377	96053968
DB00377	96053969
DB00377	96054129
DB00377	96054130
DB00377	96054131
DB00377	96054132
DB00377	96054133
DB00377	96054294
DB00377	96054295
DB00377	96054296
DB00377	96054297
DB00377	96054298
DB00377	96054452
DB00377	96054453
DB00377	96054454
DB00377	96054455
DB00377	96054456
DB00377	96054604
DB00377	96054605
DB00377	96054606
DB00377	96054607
DB00377	96054758
DB00377	96054759
DB00377	96054760
DB00377	96054761
DB00377	96054762
DB00378	14838112
DB00378	14874366
DB00378	14898944
DB00378	15444771
DB00378	74375537
DB00379	14748335
DB00379	14772717
DB00379	14772718
DB00379	14773433
DB00379	15171303
DB00379	16070474
DB00379	16093892
DB00379	16143922
DB00380	14774896
DB00380	14823992
DB00380	14840898
DB00380	14872576
DB00380	14923125
DB00380	16323838
DB00380	16450913
DB00380	16727776
DB00380	16755901
DB00380	26695523
DB00380	26695524
DB00380	26695525
DB00380	26695526
DB00380	26695527
DB00380	26695726
DB00380	56443979
DB00381	14757566
DB00381	14781768
DB00381	14781769
DB00381	14806267
DB00381	57289179
DB00381	57556889
DB00381	57556890
DB00381	57557142
DB00381	57557143
DB00382	14778627
DB00382	14783244
DB00382	14931851
DB00382	15120928
DB00382	15121761
DB00382	163466791
DB00382	163633852
DB00382	16470884
DB00382	16753521
DB00382	49662597
DB00382	85093681
DB00383	14900524
DB00383	51080259
DB00384	14774401
DB00384	14824800
DB00384	14834889
DB00384	16506334
DB00385	14815397
DB00385	14913323
DB00385	85205048
DB00387	135688156
DB00387	14799958
DB00387	14873275
DB00387	16595467
DB00388	104164410
DB00388	126917815
DB00388	134332814
DB00388	134427017
DB00388	135633061
DB00388	135657775
DB00388	144117172
DB00388	14759193
DB00388	14764860
DB00388	14774667
DB00388	14787003
DB00388	14801314
DB00388	14808140
DB00388	14815087
DB00388	14822324
DB00388	14840337
DB00388	14886755
DB00388	15147116
DB00388	15147117
DB00388	15171768
DB00388	15219459
DB00388	16297255
DB00388	163449542
DB00388	163449543
DB00388	16398061
DB00388	16543742
DB00388	16543923
DB00388	16582266
DB00388	16675602
DB00388	16746539
DB00388	16747264
DB00388	16818366
DB00388	16935826
DB00388	17419614
DB00388	24737198
DB00388	26523222
DB00388	26723897
DB00388	26738481
DB00388	28669671
DB00388	46489422
DB00388	46525778
DB00388	46525799
DB00388	49743188
DB00388	49837921
DB00388	56259456
DB00388	56337543
DB00388	56418648
DB00388	57282943
DB00388	57282958
DB00388	57282959
DB00388	57282960
DB00388	57282961
DB00388	57282962
DB00388	57282963
DB00388	57283284
DB00388	57283302
DB00388	57283304
DB00388	57283305
DB00388	57283349
DB00388	57283350
DB00388	57283351
DB00388	57283352
DB00388	57283353
DB00388	57283354
DB00388	57283355
DB00388	57283356
DB00388	57283357
DB00388	57283373
DB00388	57283374
DB00388	57283375
DB00388	57283376
DB00388	57283377
DB00388	57283378
DB00388	57283379
DB00388	57283380
DB00388	57283429
DB00388	57283430
DB00388	57283431
DB00388	57283432
DB00388	57283433
DB00388	57283451
DB00388	57283452
DB00388	57283453
DB00388	57283454
DB00388	57283455
DB00388	57283456
DB00388	57283457
DB00388	57283458
DB00388	57283533
DB00388	57283534
DB00388	57283587
DB00388	57283588
DB00388	57283589
DB00388	57283590
DB00388	57283591
DB00388	57283592
DB00388	57283593
DB00388	57283664
DB00388	57283665
DB00388	57283666
DB00388	57283667
DB00388	57283668
DB00388	57283669
DB00388	57283670
DB00388	57283671
DB00388	57283753
DB00388	57283754
DB00388	57283755
DB00388	57283756
DB00388	57283947
DB00388	57283948
DB00388	57283949
DB00388	57283950
DB00388	57283951
DB00388	57283952
DB00388	57284023
DB00388	57284024
DB00388	57284025
DB00388	57284026
DB00388	57284027
DB00388	57284028
DB00388	57284029
DB00388	57284102
DB00388	57284103
DB00388	57284104
DB00388	57284105
DB00388	57284106
DB00388	57284107
DB00388	57284108
DB00388	57284109
DB00388	57412374
DB00388	85191141
DB00388	85195179
DB00388	96103806
DB00388	99219160
DB00388	99378086
DB00389	15017436
DB00390	113918881
DB00390	135606790
DB00390	136347856
DB00390	136917690
DB00390	14840467
DB00390	14938706
DB00390	14939806
DB00390	163511872
DB00390	16384879
DB00390	16471480
DB00390	16531631
DB00390	16652025
DB00390	85281302
DB00390	92121315
DB00391	14753743
DB00391	14765284
DB00391	14802423
DB00391	15189848
DB00391	163528458
DB00391	16779269
DB00391	24775932
DB00392	14923459
DB00392	49653581
DB00393	131466256
DB00393	14791471
DB00393	14815796
DB00393	14831516
DB00393	14864369
DB00393	14864887
DB00393	14912912
DB00393	14913568
DB00393	14938249
DB00393	15254734
DB00393	15329246
DB00393	56349894
DB00393	56381562
DB00394	124359369
DB00394	124362038
DB00394	134961664
DB00394	134961683
DB00394	134961684
DB00394	144112929
DB00394	14791828
DB00394	14792285
DB00394	14836381
DB00394	14841523
DB00394	14860679
DB00394	14865629
DB00394	14865640
DB00394	14885124
DB00394	14914102
DB00394	16299374
DB00394	163621768
DB00394	56359351
DB00394	56378595
DB00395	15392472
DB00395	26514776
DB00395	92298888
DB00395	92298889
DB00395	92298890
DB00395	92298891
DB00395	92298892
DB00395	92298893
DB00395	92299025
DB00395	92299026
DB00395	92299027
DB00395	92299028
DB00395	92299029
DB00395	92299030
DB00395	92299156
DB00395	92299157
DB00395	92299158
DB00395	92299159
DB00395	92299160
DB00395	92299161
DB00395	92299279
DB00395	92299280
DB00395	92299281
DB00395	92299282
DB00395	92299283
DB00395	92299284
DB00395	92299285
DB00395	92299405
DB00395	92299406
DB00395	92299407
DB00395	92299408
DB00395	92299409
DB00395	92299410
DB00395	92299411
DB00395	92299533
