drugbank_id	chebi_id
DB01715	42085
DB01715	58500
DB01717	28898
DB01717	62041
DB01718	39561
DB01726	18112
DB01727	151
DB01727	15562
DB01727	15563
DB01727	160
DB01727	16087
DB01727	30887
DB01727	30889
DB01727	30896
DB01727	30897
DB01727	36453
DB01727	36454
DB01727	43291
DB01728	73005
DB01728	73127
DB01729	16595
DB01729	18228
DB01729	203600
DB01729	58414
DB01729	62918
DB01731	78010
DB01731	78011
DB01731	78012
DB01733	340863
DB01733	45013
DB01733	59433
DB01733	59906
DB01735	17092
DB01735	17403
DB01735	47291
DB01735	58132
DB01735	88164
DB01738	17553
DB01738	58190
DB01739	17191
DB01739	20899
DB01739	27730
DB01739	32604
DB01739	32605
DB01739	32608
DB01739	32609
DB01739	38264
DB01739	43433
DB01739	58045
DB01739	85306
DB01739	85338
DB01744	15396
DB01744	15397
DB01744	36773
DB01746	143079
DB01746	15603
DB01746	25017
DB01746	28225
DB01746	32619
DB01746	32620
DB01746	32623
DB01746	32624
DB01746	32627
DB01746	32628
DB01746	57427
DB01747	29034
DB01747	83101
DB01747	83127
DB01749	42263
DB01750	32918
DB01750	81811
DB01751	131194
DB01752	16680
DB01752	57856
DB01752	67009
DB01756	136590
DB01756	41917
DB01756	49003
DB01756	49056
DB01756	49069
DB01756	58766
DB01758	27847
DB01758	59898
DB01759	43572
DB01762	13705
DB01762	15344
DB01764	4309
DB01764	8733
DB01774	15751
DB01774	28845
DB01774	57498
DB01774	58940
DB01775	16016
DB01776	17231
DB01779	132089
DB01779	132092
DB01779	17270
DB01779	31336
DB01779	58083
DB01780	51015
DB01782	90695
DB01783	16454
DB01783	29032
DB01783	46905
DB01783	7916
DB01785	16057
DB01785	57623
DB01786	132498
DB01786	143534
DB01786	15570
DB01786	16449
DB01786	16977
DB01786	32431
DB01786	32432
DB01786	32435
DB01786	32436
DB01786	32439
DB01786	32440
DB01786	57416
DB01786	57972
DB01786	66916
DB01786	76050
DB01790	84615
DB01790	84622
DB01791	47619
DB01794	18420
DB01794	30402
DB01794	30517
DB01794	44074
DB01794	58698
DB01794	60102
DB01794	60103
DB01794	71302
DB01794	71305
DB01794	71306
DB01794	71307
DB01794	82685
DB01794	83233
DB01795	44923
DB01796	16675
DB01796	29959
DB01796	46828
DB01796	46832
DB01796	46833
DB01800	41733
DB01804	134467
DB01804	43858
DB01811	27404
DB01812	17985
DB01812	58343
DB01816	27860
DB01818	65148
DB01819	18021
DB01819	44897
DB01819	58702
DB01822	28059
DB01822	41837
DB01822	42147
DB01828	16830
DB01828	59338
DB01831	144939
DB01833	405237
DB01833	609827
DB01833	78901
DB01833	78902
DB01837	17981
DB01837	58340
DB01839	16997
DB01839	28972
DB01839	29002
DB01844	17741
DB01847	41469
DB01847	49053
DB01847	49054
DB01849	15901
DB01851	45825
DB01852	28499
DB01852	58573
DB01853	18420
DB01853	29709
DB01853	30033
DB01856	17774
DB01856	30531
DB01856	36165
DB01857	15836
DB01857	30407
DB01857	57535
DB01859	16840
DB01859	57919
DB01860	52316
DB01861	18066
DB01861	18307
DB01861	35451
DB01861	46229
DB01861	58367
DB01861	58439
DB01861	58885
DB01861	66914
DB01861	67119
DB01862	61448
DB01863	16783
DB01863	57895
DB01864	43000
DB01866	225282
DB01866	59003
DB01872	44391
DB01872	80408
DB01873	29579
DB01874	16656
DB01874	57851
DB01875	40850
DB01878	41308
DB01880	16433
DB01880	17395
DB01880	36281
DB01880	57770
DB01880	58129
DB01885	15945
DB01885	16217
DB01885	5711
DB01885	74105
DB01889	40933
DB01892	5834
DB01899	64938
DB01902	44348
DB01909	34532
DB01909	40585
DB01910	45453
DB01911	44085
DB01912	17883
DB01912	17996
DB01912	245199
DB01912	49832
DB01914	134625
DB01914	17118
DB01914	28014
DB01914	28385
DB01914	37617
DB01914	37626
DB01914	37675
DB01914	37681
DB01914	37695
DB01914	37701
DB01914	37746
DB01914	40822
DB01914	42758
DB01914	68461
DB01914	86058
DB01915	41710
DB01917	17148
DB01917	326268
DB01919	84069
DB01920	90144
DB01923	16332
DB01923	16593
DB01923	17363
DB01923	17666
DB01923	57737
DB01923	57829
DB01923	58121
DB01923	58226
DB01925	49512
DB01927	42023
DB01930	14737
DB01930	15980
DB01930	18697
DB01931	107660
DB01936	111514
DB01936	145590
DB01936	28272
DB01936	28772
DB01936	45506
DB01936	46432
DB01936	47000
DB01936	47002
DB01936	47004
DB01936	47005
DB01936	47013
DB01936	6178
DB01936	79054
DB01936	79055
DB01937	74604
DB01937	74948
DB01938	90447
DB01942	15740
DB01942	30751
DB01944	75379
DB01944	75387
DB01944	75388
DB01952	29146
DB01952	42173
DB01954	104872
DB01954	40133
DB01954	59540
DB01955	41189
DB01956	15891
DB01956	32970
DB01956	507393
DB01957	38855
DB01960	43977
DB01960	63814
DB01961	53013
DB01961	60875
DB01962	37788
DB01962	62338
DB01962	74656
DB01962	74955
DB01962	74956
DB01962	74959
DB01966	39934
DB01966	44887
DB01966	47764
DB01966	47766
DB01966	47767
DB01966	47768
DB01966	47769
DB01971	17771
DB01971	27247
DB01971	27248
DB01971	30817
DB01971	30818
DB01971	30819
DB01972	132932
DB01972	17345
DB01972	58115
DB01976	40678
DB01979	17540
DB01979	320055
DB01979	320061
DB01979	37656
DB01979	37657
DB01979	43943
DB01979	55507
DB01982	16224
DB01982	28860
DB01982	33885
DB01982	4153
DB01982	42717
DB01982	43394
DB01982	43832
DB01982	47903
DB01982	47952
DB01982	47954
DB01982	58658
DB01982	58720
DB01982	75525
DB01982	79047
DB01982	79049
DB01982	85312
DB01982	85313
DB01985	143241
DB01985	40521
DB01985	61889
DB01987	18290
DB01987	45931
DB01987	58937
DB01987	9532
DB01990	136579
DB01990	41321
DB01992	15346
DB01992	57287
DB01993	44743
DB01993	44770
DB01993	59762
DB01993	59763
DB01995	142796
DB01995	74725
DB01996	39922
DB02007	17665
DB02007	17719
DB02007	41076
DB02007	4141
DB02007	4170
DB02007	43896
DB02007	47944
DB02007	48066
DB02007	49728
DB02007	58225
DB02007	58247
DB02007	58735
DB02007	60332
DB02007	61548
DB02007	61567
DB02007	61667
DB02007	91004
DB02010	15738
DB02010	57491
DB02013	15377
DB02013	16234
DB02013	18248
DB02013	29374
DB02013	29375
DB02013	29412
DB02013	33806
DB02013	33811
DB02013	33813
DB02013	40910
DB02013	41981
DB02013	52623
DB02013	82664
DB02015	15633
DB02015	57451
DB02016	101064
DB02016	101097
DB02016	101224
DB02022	16892
DB02023	63223
DB02023	63224
DB02024	28631
DB02024	51057
DB02025	28496
DB02025	58572
DB02029	41480
DB02030	16837
DB02030	57918
DB02031	15635
DB02031	20506
DB02031	57453
DB02031	68437
DB02032	3380
DB02034	9367
DB02035	43275
DB02043	60724
DB02043	72829
DB02043	73205
DB02043	85270
DB02043	85783
DB02044	90721
DB02045	74848
DB02052	43645
DB02053	16241
DB02053	17797
DB02053	37492
DB02053	57693
DB02053	58273
DB02054	30761
DB02054	42682
DB02055	44237
DB02056	15555
DB02056	57406
DB02056	94496
DB02057	34018
DB02059	16960
DB02059	57967
DB02060	17854
DB02061	145581
DB02061	145619
DB02061	17057
DB02061	17306
DB02061	17716
DB02061	18147
DB02061	18167
DB02061	25164
DB02061	28085
DB02061	28676
DB02061	36217
DB02061	36218
DB02061	36219
DB02061	36224
DB02061	36226
DB02061	36227
DB02061	41034
DB02061	4174
DB02061	47931
DB02061	47933
DB02061	47934
DB02061	47935
DB02061	47936
DB02061	47937
DB02061	546808
DB02061	59314
DB02061	59563
DB02061	60876
DB02061	64351
DB02061	87201
DB02066	42575
DB02068	15887
DB02068	356010
DB02068	86394
DB02070	16946
DB02070	28683
DB02070	57959
DB02070	67008
DB02070	67010
DB02070	86262
DB02073	17033
DB02073	57991
DB02073	91027
DB02074	17217
DB02074	35899
DB02074	36253
DB02074	36254
DB02074	36258
DB02074	41131
DB02076	16863
DB02076	43824
DB02076	48928
DB02076	58759
DB02078	44842
DB02082	78374
DB02082	78408
DB02082	78409
DB02083	17724
DB02083	58251
DB02085	18053
DB02085	30526
DB02085	58360
DB02086	30287
DB02087	42566
DB02092	41509
DB02092	46903
DB02095	27539
DB02097	17562
DB02097	28680
DB02100	17540
DB02100	320055
DB02100	320061
DB02100	37656
DB02100	37657
DB02100	43943
DB02100	55507
DB02109	43040
DB02113	40274
DB02114	43405
DB02115	42202
DB02116	44661
DB02119	17083
DB02119	44841
DB02121	50724
DB02123	132030
DB02123	36252
DB02123	36274
DB02123	87818
DB02123	89929
DB02124	60840
DB02124	60841
DB02124	60842
DB02124	60843
DB02124	60844
DB02124	60845
DB02124	60846
DB02124	60847
DB02124	60848
DB02124	60849
DB02125	40611
DB02127	77325
DB02129	17025
DB02129	30864
DB02129	30865
DB02129	30866
DB02129	30867
DB02130	132748
DB02130	16632
DB02130	30816
DB02133	18230
DB02133	18420
DB02134	17712
DB02134	48517
DB02137	25805
DB02137	29194
DB02137	30402
DB02137	33815
DB02137	33818
DB02137	33819
DB02137	36932
DB02137	36933
DB02137	44074
DB02137	58698
DB02137	60102
DB02137	60103
DB02137	71302
DB02137	71305
DB02137	71306
DB02137	71307
DB02137	82685
DB02137	83233
DB02142	18335
DB02142	58451
DB02144	34079
DB02144	72837
DB02144	73215
DB02145	28885
DB02152	43616
DB02153	16345
DB02153	224037
DB02153	61085
DB02156	16894
DB02156	57940
DB02159	16997
DB02159	28972
DB02159	29002
DB02161	5747
DB02161	91515
DB02161	91858
DB02161	94376
DB02163	518305
DB02165	15377
DB02165	16234
DB02165	27363
DB02165	29374
DB02165	29375
DB02165	29412
DB02165	30185
DB02165	33806
DB02165	33811
DB02165	33813
DB02165	41981
DB02165	52761
DB02165	82623
DB02166	51240
DB02166	51246
DB02167	77042
DB02169	131162
DB02169	44658
DB02170	77321
DB02172	4289
DB02174	17061
DB02174	18050
DB02174	28300
DB02174	32665
DB02174	32666
DB02174	32672
DB02174	32673
DB02174	32678
DB02174	32679
DB02174	58000
DB02174	58359
DB02175	15792
DB02175	30794
DB02175	30795
DB02176	15366
DB02176	16793
DB02176	30089
DB02176	49727
DB02178	16424
DB02180	15532
DB02180	57385
DB02181	16497
DB02181	57794
DB02181	61429
DB02184	17456
DB02184	18320
DB02184	25189
DB02184	42106
DB02184	42170
DB02185	18048
DB02186	28132
DB02186	44395
DB02186	63270
DB02186	84775
DB02187	42309
DB02187	91940
DB02187	94669
DB02188	49552
DB02190	44712
DB02190	58931
DB02190	7815
DB02192	49000
DB02196	16264
DB02196	16287
DB02196	16650
DB02196	57705
DB02196	57715
DB02196	57847
DB02196	67138
DB02196	67168
DB02196	68623
DB02196	68678
DB02201	15792
DB02201	30794
DB02201	30795
DB02202	52683
DB02202	52687
DB02202	52688
DB02203	15348
DB02205	5640
DB02209	28803
DB02209	58589
DB02210	43078
DB02216	133545
DB02216	45658
DB02224	17948
DB02224	32330
DB02224	38747
DB02224	41963
DB02224	58329
DB02224	60037
DB02224	75747
DB02228	31617
DB02228	49126
DB02228	49128
DB02228	49130
DB02228	49131
DB02228	49132
DB02228	49140
DB02228	49141
DB02228	49143
DB02228	49145
DB02228	49146
DB02228	49148
DB02228	49151
DB02228	49152
DB02228	49153
DB02230	43467
DB02232	18135
DB02232	32402
DB02232	50524
DB02235	17016
DB02235	49031
DB02235	49032
DB02235	49033
DB02235	49034
DB02235	49035
DB02235	49036
DB02235	58772
DB02235	58773
DB02236	143788
DB02236	18349
DB02236	24367
DB02236	58457
DB02237	28460
DB02238	16723
DB02238	33574
DB02239	39150
DB02239	45630
DB02240	21182
DB02240	37595
DB02241	139323
DB02249	46788
DB02251	18325
DB02251	44788
DB02253	39930
DB02255	137236
DB02256	16450
DB02261	44811
DB02262	16742
DB02262	30839
DB02263	17138
DB02263	29052
DB02263	48932
DB02263	58027
DB02263	59776
DB02265	48788
DB02266	42638
DB02266	520819
DB02267	15682
DB02267	57472
DB02272	17381
DB02272	58126
DB02273	87528
DB02274	12266
DB02274	15830
DB02274	57532
DB02277	47249
DB02279	18280
DB02279	36656
DB02280	17656
DB02280	17756
DB02280	25147
DB02280	32382
DB02280	32800
DB02280	35825
DB02281	42452
DB02282	17509
DB02285	15430
DB02285	57306
DB02289	17475
DB02289	58158
DB02296	15837
DB02299	21236
DB02299	40477
DB02300	125387
DB02300	50749
DB02300	90861
DB02300	92989
DB02302	25682
DB02302	61914
DB02304	133391
DB02304	28099
DB02304	93453
DB02305	41893
DB02305	62479
DB02305	62482
DB02306	60475
DB02306	73002
DB02312	17665
DB02312	17719
DB02312	41076
DB02312	4141
DB02312	4170
DB02312	43896
DB02312	47944
DB02312	48066
DB02312	49728
DB02312	58225
DB02312	58247
DB02312	58735
DB02312	60332
DB02312	61548
DB02312	61567
DB02312	61667
DB02312	91004
DB02314	142725
DB02314	16970
DB02314	46143
DB02314	57968
DB02314	83900
DB02315	16356
DB02315	57746
DB02317	16077
DB02317	16218
DB02317	16326
DB02317	17973
DB02317	18205
DB02317	29042
DB02317	35374
DB02317	37480
DB02317	53025
DB02317	53072
DB02317	57629
DB02317	57684
DB02317	57734
DB02317	58336
DB02317	58409
DB02317	58601
DB02317	58908
DB02317	60389
DB02317	60465
DB02317	75522
DB02317	80181
DB02321	17575
DB02321	58195
DB02321	90364
DB02322	138683
DB02322	43053
DB02325	17824
DB02327	44926
DB02329	31351
DB02329	91994
DB02329	94543
DB02332	16238
DB02333	17625
DB02333	58212
DB02333	61555
DB02334	16712
DB02334	38023
DB02334	48291
DB02334	58683
DB02334	58738
DB02334	61289
DB02335	40889
DB02338	16474
DB02338	57783
DB02338	77177
DB02338	77312
DB02340	45441
DB02341	45517
DB02342	110165
DB02342	28955
DB02343	44751
DB02345	16633
DB02345	30001
DB02345	32742
DB02345	32743
DB02345	32744
DB02345	32747
DB02345	32750
DB02345	32751
DB02345	32752
DB02345	32753
DB02345	32754
DB02345	57843
DB02345	9093
DB02348	30210
DB02348	42699
DB02353	138684
DB02353	42917
DB02357	60162
DB02362	17836
DB02362	30753
DB02365	44975
DB02368	49002
DB02368	49006
DB02368	58765
DB02370	60125
DB02371	39036
DB02371	44356
DB02373	15377
DB02373	16234
DB02373	25805
DB02373	29194
DB02373	29374
DB02373	29375
DB02373	29412
DB02373	33806
DB02373	33811
DB02373	33813
DB02373	33815
DB02373	33818
DB02373	33819
DB02373	36932
DB02373	36933
DB02373	41981
DB02375	18152
DB02375	58395
DB02377	16235
DB02379	141392
DB02379	15903
DB02379	17925
DB02379	27667
DB02379	28061
DB02379	28563
DB02379	28729
DB02379	37619
DB02379	37620
DB02379	37627
DB02379	37630
DB02379	37631
DB02379	37677
DB02379	37679
DB02379	37680
DB02379	37686
DB02379	37692
DB02379	37693
DB02379	37704
DB02379	37706
DB02379	37740
DB02379	37741
DB02379	37744
DB02379	40656
DB02379	4093
DB02379	4139
DB02379	4167
DB02379	4191
DB02379	4208
DB02379	42905
DB02379	43104
DB02379	59552
DB02379	63421
DB02379	68462
DB02379	72452
DB02379	83029
DB02379	86059
DB02379	88300
DB02380	28997
DB02382	15763
DB02382	57502
DB02383	48549
DB02385	49751
DB02397	53608
DB02397	90837
DB02399	144571
DB02399	45530
DB02403	27526
DB02405	49519
DB02406	17418
DB02406	31011
DB02412	46941
DB02414	90039
DB02416	45448
DB02417	47696
DB02418	16812
DB02418	16982
DB02418	62064
DB02418	75460
DB02421	18066
DB02421	18307
DB02421	35451
DB02421	46229
DB02421	58367
DB02421	58439
DB02421	58885
DB02421	66914
DB02421	67119
DB02424	5292
DB02424	91381
DB02424	91572
DB02428	18386
DB02428	19775
DB02430	18283
DB02430	58429
DB02431	17677
DB02431	37563
DB02431	58231
DB02434	40114
DB02446	75305
DB02446	85433
DB02448	125832
DB02448	45919
DB02448	75084
DB02452	18077
DB02452	37568
DB02452	58370
DB02453	15377
DB02453	16234
DB02453	29374
DB02453	29375
DB02453	29412
DB02453	33806
DB02453	33811
DB02453	33813
DB02453	41981
DB02453	49867
DB02453	49870
DB02456	17361
DB02456	60377
DB02456	87798
DB02458	133977
DB02458	8927
DB02459	125204
DB02460	17926
DB02460	58323
DB02460	77873
DB02464	225238
DB02464	40538
DB02467	17016
DB02467	49031
DB02467	49032
DB02467	49033
DB02467	49034
DB02467	49035
DB02467	49036
DB02467	58772
DB02467	58773
DB02470	28723
DB02470	43786
DB02470	59955
DB02470	60202
DB02470	60203
DB02470	60204
DB02475	15426
DB02475	57303
DB02480	340673
DB02481	41117
DB02482	37525
DB02482	58675
DB02484	132202
DB02484	17885
DB02484	58311
DB02485	16556
DB02485	57812
DB02486	43136
DB02494	11009
DB02494	25998
DB02494	32978
DB02494	32979
DB02494	43065
DB02494	8100
DB02496	16493
DB02496	57792
DB02497	61931
DB02497	62013
DB02497	64765
DB02497	64945
DB02500	41485
DB02501	17705
DB02501	58241
DB02502	40304
DB02507	87732
DB02507	87737
DB02507	87738
DB02507	87739
DB02507	87740
DB02507	87741
DB02507	87742
DB02507	87743
DB02507	87744
DB02509	16619
DB02509	16774
DB02509	28600
DB02509	35966
DB02509	42680
DB02512	16905
DB02512	39731
DB02512	49093
DB02513	27607
DB02515	14336
DB02515	15978
DB02515	16221
DB02515	231935
DB02515	57597
DB02515	57685
DB02516	41482
DB02516	60932
DB02516	62047
DB02516	62194
DB02517	14321
DB02517	15966
DB02517	16015
DB02517	18237
DB02517	29985
DB02517	29986
DB02517	29987
DB02517	29988
DB02517	29989
DB02517	76051
DB02518	133520
DB02518	40992
DB02520	144359
DB02521	42646
DB02521	58696
DB02522	17271
DB02522	30935
DB02522	71402
DB02523	40467
DB02527	17489
DB02527	58165
DB02530	16865
DB02530	30566
DB02530	59888
DB02531	16135
DB02531	48944
DB02534	39826
DB02536	17378
DB02536	27975
DB02536	5445
DB02543	27660
DB02543	36751
DB02545	80003
DB02545	92597
DB02546	45716
DB02547	13332
DB02547	140433
DB02547	140531
DB02547	16097
DB02547	17009
DB02547	17661
DB02547	27886
DB02547	57273
DB02547	57638
DB02547	57984
DB02547	58224
DB02548	16298
DB02548	17044
DB02548	28663
DB02548	60083
DB02548	60084
DB02548	61381
DB02550	47628
DB02552	16172
DB02552	17211
DB02552	57665
DB02552	58057
DB02554	15855
DB02554	60009
DB02556	16998
DB02556	17295
DB02556	28044
DB02556	32486
DB02556	32487
DB02556	32494
DB02556	32495
DB02556	32504
DB02556	32505
DB02556	57981
DB02556	58095
DB02556	76052
DB02557	45353
DB02561	10295
DB02561	37714
DB02561	37715
DB02561	37719
DB02561	37728
DB02561	37729
DB02561	41005
DB02561	4249
DB02561	48645
DB02561	48649
DB02561	48674
DB02561	48677
DB02561	48678
DB02561	49091
DB02561	49092
DB02562	140754
DB02562	15643
DB02562	20680
DB02562	43120
DB02563	27540
DB02563	62620
DB02565	125562
DB02567	49791
DB02571	17027
DB02571	17917
DB02571	57988
DB02571	58321
DB02576	15675
DB02576	19030
DB02576	42677
DB02579	18308
DB02579	37080
DB02580	44934
DB02581	47417
DB02587	42471
DB02587	93891
DB02590	1416
DB02590	59988
DB02590	59992
DB02590	59993
DB02590	78771
DB02590	78772
DB02590	78773
DB02591	15890
DB02593	68709
DB02594	15698
DB02596	35056
DB02600	73139
DB02601	15695
DB02601	31755
DB02601	50418
DB02601	57475
DB02604	84756
DB02604	84760
DB02606	35686
DB02606	35687
DB02606	45475
DB02609	18336
DB02609	58452
DB02613	41899
DB02621	69136
DB02622	44493
DB02624	17289
DB02624	30655
DB02624	30657
DB02624	58093
DB02624	58633
DB02626	18248
DB02626	52623
DB02626	82664
DB02630	16246
DB02630	16772
DB02630	28455
DB02630	370252
DB02630	57695
DB02630	58566
DB02630	87817
DB02630	88133
DB02632	355715
DB02632	546840
DB02632	90259
DB02632	91122
DB02637	16452
DB02637	30744
DB02638	135905
DB02639	91115
DB02639	91116
DB02639	91117
DB02640	48635
DB02643	75303
DB02646	50722
DB02648	11060
DB02648	16347
DB02648	17126
DB02648	3424
DB02648	39547
DB02648	51453
DB02649	43991
DB02649	49102
DB02650	48814
DB02654	40260
DB02655	17053
DB02655	17364
DB02655	22660
DB02655	29990
DB02655	29991
DB02655	29993
DB02655	29994
DB02655	29995
DB02655	35391
DB02656	65329
DB02657	15873
DB02657	18232
DB02657	47987
DB02657	58725
DB02657	71674
DB02657	75989
DB02659	137661
DB02659	137880
DB02659	15755
DB02659	16359
DB02659	26711
DB02659	29747
DB02659	36240
DB02659	81240
DB02659	81308
DB02659	87735
DB02659	88105
DB02661	25805
DB02661	29194
DB02661	33004
DB02661	33815
DB02661	33818
DB02661	33819
DB02661	36932
DB02661	36933
DB02662	40326
DB02663	142851
DB02663	142852
DB02663	142853
DB02663	142854
DB02663	142856
DB02663	142858
DB02663	142859
DB02663	58882
DB02665	131510
DB02665	131511
DB02665	131512
DB02665	131514
DB02665	131516
DB02665	131517
DB02665	131520
DB02665	91711
DB02665	9653
DB02671	113454
DB02676	40947
DB02678	133904
DB02678	140810
DB02678	144817
DB02678	28393
DB02678	39610
DB02678	44678
DB02678	47977
DB02678	58723
DB02678	60312
DB02678	62325
DB02679	16698
DB02680	51397
DB02688	17123
DB02688	58020
DB02688	76565
DB02690	75399
DB02691	17687
DB02691	29746
DB02691	36273
DB02691	95157
DB02693	28059
DB02693	41837
DB02693	42147
DB02699	44597
DB02701	17154
DB02703	29013
DB02703	71321
DB02709	27881
DB02709	36002
DB02709	45713
DB02710	143010
DB02710	143101
DB02710	17455
DB02710	58154
DB02712	102029
DB02713	40410
DB02713	61887
DB02713	82615
DB02714	28895
DB02714	60784
DB02716	50210
DB02716	50226
DB02716	87133
DB02717	143180
DB02717	53687
DB02717	59484
DB02717	61988
DB02717	62973
DB02717	62974
DB02721	45260
DB02724	29034
DB02724	83214
DB02724	83215
DB02726	17150
DB02726	58033
DB02731	33214
DB02731	33215
DB02731	59124
DB02731	59127
DB02731	62801
DB02731	9182
DB02731	9546
DB02733	49840
DB02734	41893
DB02734	62479
DB02734	62482
DB02736	27856
DB02736	49028
DB02738	40096
DB02738	63813
DB02740	143274
DB02740	33070
DB02743	145581
DB02743	145619
DB02743	17057
DB02743	17306
DB02743	17716
DB02743	18147
DB02743	18167
DB02743	25164
DB02743	28085
DB02743	28676
DB02743	36217
DB02743	36218
DB02743	36219
DB02743	36224
DB02743	36226
DB02743	36227
DB02743	41034
DB02743	4174
DB02743	47931
DB02743	47933
DB02743	47934
DB02743	47935
DB02743	47936
DB02743	47937
DB02743	546808
DB02743	59314
DB02743	59563
DB02743	60876
DB02743	64351
DB02743	87201
DB02745	143353
DB02745	16704
DB02745	68346
DB02746	17563
DB02746	29069
DB02746	30800
DB02749	45165
DB02750	15356
DB02750	16375
DB02750	17561
DB02750	29309
DB02750	32442
DB02750	32443
DB02750	32445
DB02750	32449
DB02750	32450
DB02750	32451
DB02750	32456
DB02750	32457
DB02750	32458
DB02750	35235
DB02750	35236
DB02750	35237
DB02751	131444
DB02751	16344
DB02751	57742
DB02756	45141
DB02757	17241
DB02757	33140
DB02758	43580
DB02758	82916
DB02761	28839
DB02761	58591
DB02767	138437
DB02767	37374
DB02767	42539
DB02767	84197
DB02767	85148
DB02767	85635
DB02772	17992
DB02772	51833
DB02774	16109
DB02776	32913
DB02776	43043
DB02777	60273
DB02777	65211
DB02779	41378
DB02788	15686
DB02788	15687
DB02788	15688
DB02789	16581
DB02789	94589
DB02789	95155
DB02793	17582
DB02793	29780
DB02795	16639
DB02795	40813
DB02800	45981
DB02805	28895
DB02805	60784
DB02806	46790
DB02807	144049
DB02807	45626
DB02810	39049
DB02810	39050
DB02810	43960
DB02811	41962
DB02813	28110
DB02817	15398
DB02817	20570
DB02821	145769
DB02823	15732
DB02823	57488
DB02831	18367
DB02831	26078
DB02831	39745
DB02831	43474
DB02835	18148
DB02835	58392
DB02837	142755
DB02838	17425
DB02838	36761
DB02838	39785
DB02843	16077
DB02843	16218
DB02843	16326
DB02843	17973
DB02843	18205
DB02843	29042
DB02843	35374
DB02843	37480
DB02843	53025
DB02843	53072
DB02843	57629
DB02843	57684
DB02843	57734
DB02843	58336
DB02843	58409
DB02843	58601
DB02843	58908
DB02843	60389
DB02843	60465
DB02843	75522
DB02843	80181
DB02846	133584
DB02846	45171
DB02846	64562
DB02846	64564
DB02850	40290
DB02852	34727
DB02853	16313
DB02853	17203
DB02853	26271
DB02853	32862
DB02853	32864
DB02853	32867
DB02853	32868
DB02853	32871
DB02853	32872
DB02853	57726
DB02853	60039
DB02854	16032
DB02854	28195
DB02854	541975
DB02854	89524
DB02857	16750
DB02857	73141
DB02859	9200
DB02860	91725
DB02867	16077
DB02867	16218
DB02867	16326
DB02867	17973
DB02867	18205
DB02867	29042
DB02867	35374
DB02867	37480
DB02867	53025
DB02867	53072
DB02867	57629
DB02867	57684
DB02867	57734
DB02867	58336
DB02867	58409
DB02867	58601
DB02867	58908
DB02867	60389
DB02867	60465
DB02867	75522
DB02867	80181
DB02877	75261
DB02877	93197
DB02888	39485
DB02891	81783
DB02893	16643
DB02893	16811
DB02893	16867
DB02893	32631
DB02893	32632
DB02893	32637
DB02893	32638
DB02893	32644
DB02893	32646
DB02893	57844
DB02893	57932
DB02893	64558
DB02896	44081
DB02897	13711
DB02897	15350
DB02897	22191
DB02899	41696
DB02899	61923
DB02900	17665
DB02900	17719
DB02900	41076
DB02900	4141
DB02900	4170
DB02900	43896
DB02900	47944
DB02900	48066
DB02900	49728
DB02900	58225
DB02900	58247
DB02900	58735
DB02900	60332
DB02900	61548
DB02900	61567
DB02900	61667
DB02900	91004
DB02901	16330
DB02901	2150
DB02901	85278
DB02901	86377
DB02902	17980
DB02902	58339
DB02910	15533
DB02910	57386
DB02912	15539
DB02912	57392
DB02918	46548
DB02921	45586
DB02923	16205
DB02924	16431
DB02924	35669
DB02924	35672
DB02924	43812
DB02924	82206
DB02925	32015
DB02930	27575
DB02932	144093
DB02932	144094
DB02932	39589
DB02935	46784
DB02938	32362
DB02938	45571
DB02942	133416
DB02942	18225
DB02942	76296
DB02942	76303
DB02942	83242
DB02945	16224
DB02945	28860
DB02945	33885
DB02945	4153
DB02945	42717
DB02945	43394
DB02945	43832
DB02945	47903
DB02945	47952
DB02945	47954
DB02945	58658
DB02945	58720
DB02945	75525
DB02945	79047
DB02945	79049
DB02945	85312
DB02945	85313
DB02946	3434
DB02946	47351
DB02947	39723
DB02948	443725
DB02951	17180
DB02951	30841
DB02952	27971
DB02955	28592
DB02955	45478
DB02955	85150
DB02955	85152
DB02955	85639
DB02955	85641
DB02955	91295
DB02956	30611
DB02956	45147
DB02956	50374
DB02957	15842
DB02957	57538
DB02959	17780
DB02959	28171
DB02959	43186
DB02959	58266
DB02961	16055
DB02961	28029
DB02961	28140
DB02961	48203
DB02961	48204
DB02962	41275
DB02966	42549
DB02967	44485
DB02969	17957
DB02975	29584
DB02982	41200
DB02988	59193
DB02988	90891
DB02988	90892
DB02994	16223
DB02994	48765
DB02994	62956
DB02995	15773
DB02995	42939
DB02998	379896
DB02999	8734
DB03002	43521
DB03006	36048
DB03006	36049
DB03006	49477
DB03007	15560
DB03007	34005
DB03007	57411
DB03007	59427
DB03010	31550
DB03010	94639
DB03013	28681
DB03013	50670
DB03013	50672
DB03013	59357
DB03013	60945
DB03013	61190
DB03013	64529
DB03013	68448
DB03015	2196
DB03017	18262
DB03017	30805
DB03018	39901
DB03023	78331
DB03025	34118
DB03025	39932
DB03025	46735
DB03026	28475
DB03028	46117
DB03034	63598
DB03034	7731
DB03037	44492
DB03040	25548
DB03040	39053
DB03040	39055
DB03040	39057
DB03040	44557
DB03041	16085
DB03041	17200
DB03041	17683
DB03041	48404
DB03041	57635
DB03041	58052
DB03041	58233
DB03041	88042
DB03041	88243
DB03042	136746
DB03042	136749
DB03042	136754
DB03042	136756
DB03044	40953
DB03048	46371
