drugbank_id	ibm_id
DB00472	3A6F455B2296C974860FD8F31A58842C
DB00472	3C7ACEF89709DF6079FCE9F294341C9A
DB00472	3DE82DB6A808BD31A055BDD75D2AF2A2
DB00472	40F5AF2C91547CAB24DBD65D32489045
DB00472	4718BEBC8FC6F0BE67E7831A2C1CD12A
DB00472	4B7425358EB64BBE34F7F693DD5AA15F
DB00472	4BDC572BB65471DEEE00D90AD9CE6827
DB00472	4C982766FFBD72494BEDD147494029D6
DB00472	5300B25CB22C71AAD78A3B811550D195
DB00472	5349DDFC3CE3449ED087D849EC925C66
DB00472	53B6B16F6FA6E64DA5929472272A73E5
DB00472	568DCFB1D69E8BE3E9C25B7681DF542E
DB00472	5D065C8F5D39F96B1BB6DBBF41370007
DB00472	5F8A51E320B302ACA3042F33887D2035
DB00472	6470097EA62FCFC392C4EAF89D559150
DB00472	6AD0E51DC06A7422CEE4FAB420D7BFBC
DB00472	6EA8D34ED7C4DB0C9C1F6EB32A7AE20A
DB00472	775D6BE743A9847D4A2AE5ABB3AC3197
DB00472	85EEF7EEBFE17FC9A4D437C3006CBC94
DB00472	B2735838C35C25D381D5AA591838EFD2
DB00472	B3283E4F14A72B24F7AC9F1220BD818A
DB00472	BB5856B9C697E76A762AC7E919D855E6
DB00472	C0160D9F56FB06EE280372BD28DB2C51
DB00472	C050264AD507063BF51356BA3990AF28
DB00472	CB7A3F5C09B80ECF0AB723BD403A9254
DB00472	CEC4CA1E1BB2B9A6E997920779CD7DC2
DB00472	D5A359AF98390DA7C615D5742D738335
DB00472	DB12096BB5406A1B271E7855DC9158FF
DB00472	E70FC739740AEAE728C3310016A22F65
DB00472	E8E3557EF721F305E1A00A8A8E3C265D
DB00472	F4C39CE9A8350EB83052E6B85BE74E51
DB00473	A6B044E419A2082EAD5980FCAEAB7C04
DB00473	F79AAF654629F095A04207E59C7C1687
DB00474	737F4AC357FA7F010E35D5E6ADC3CB1E
DB00474	A62239F0F6B3285B8327964DACB15A60
DB00475	1B0797FA9873A7883D8AD865C50B1F58
DB00475	FFE8660636ED39EAE791A286B914096F
DB00477	31A5759036F97844A2663FF6CCECB0CD
DB00478	124B964A8D057753D00239404649C5B3
DB00478	D8896F3E8D05E3696763546EBE7DA4F5
DB00479	38199BDAE6243790DC6F45149EB5EBE5
DB00479	57B6E10FDDEB2E4DE48A76F531E57F91
DB00479	D4992D910ADECE6F3CCBCD6DDA207162
DB00479	ED495849765ED0E36CEAFDB1C4243FB7
DB00480	864D709828D65CFE34483D35E66EAB8D
DB00480	AF1C535627AF0AD150B43B4B64CB0A92
DB00480	FBE1A355830005D9565A1C946319D6CF
DB00481	094BA0DC32175BDA3191CE1DD71EF1D4
DB00481	526620DCC5B52E1ED27428E92EC88BB8
DB00482	045824F7A3A75059B9CAFDE36E40AF64
DB00482	3EAA633879C0FB26EDD19BC31F941B1A
DB00482	F4D1CD0A7C38C39EF23ED0694095B545
DB00483	0DD55E44ADC3F1FA09A1901056A1AAA7
DB00484	F4EADF90BEF4E6547AB643210B0E4CD1
DB00485	2EA280A9323253F504863E4F855BEAFA
DB00485	6A109A5F46A830227598324968D046E7
DB00486	329354E9B041736572BDEDFF2100FBF2
DB00486	5547C44334C2C612A88DF8CF553777CD
DB00486	56143EA7AC55F363DF9F7F35DC1661C4
DB00486	668427C4BA1B3F6AA1F8EE297E84E8D0
DB00486	73C78FF8624CA7EB5A9D924C8595C7FD
DB00486	DE0A360FE3903F6D94A82E07C28F73EC
DB00486	F5A8163E0B05DA31AD406210F0CF60EB
DB00487	1F4521D9D880B28861C71B25E6970493
DB00488	430A8628D9FEEBD015B48D015035BB89
DB00488	5CC13051A7FD6DD57F2AC6DDDF3F549C
DB00488	7813387C9443AB3CC5B93B4E4615409E
DB00488	AB51DB96351FA4AA7FF8A4B056769838
DB00488	BF3E50810726DD4D862CA6713CF5D53E
DB00488	C8099F93ADBB3B405B061163EFFBA316
DB00489	66D0B02D7E34092FD8EA496F14C20F4A
DB00489	9F3DE5B37308A032BFD5A55A62D623B9
DB00490	08D1F7E5ECCFEE99E69811D54A7E9E1E
DB00491	110753F74E5BF1CE8FACF3F413198D73
DB00491	3951CDC73AC8FA64ABDB76F3DBDC0EB3
DB00491	542CF1334DF0F51E6BA8D7C4900E6DB3
DB00491	7C1FBD7F1DAC4E77B1BC332DB332E873
DB00491	996D2C4545403E7B19A0BA89138A7062
DB00492	23C9ABD7133215FC93F4256B45B58205
DB00492	2591360F196E16E71D42D6EC59626004
DB00492	34EFF28B69184C3ECC0FCB521251ACD1
DB00492	3AC857A37072344298D12604CD651155
DB00492	51BA1B5BA428109F9DB50F31790A0F29
DB00492	5AE9BD04F120890C6FE23D2C52A07DD8
DB00492	764B3ACDE331C81CD568C547A409046B
DB00492	B3FCC46C677AF52A2D83B845E9453D6A
DB00492	B4D6812B092AF49AA9632D064F937716
DB00492	DDAC14EE686A8F45D9D6A35ED9258FCF
DB00492	E176FA77B4B8424CFD95DE06F754DD28
DB00492	FD502428CEFA89D875A14DECFFABE6AA
DB00493	4740F2B899DF03234A07342EB8A7674A
DB00493	5A900D96F12D6E33E2B0E0B469458F5F
DB00493	7D42A640867F426FB7E08FCEC0B10319
DB00493	7E48A75AE611A9EE31C96BC77D386847
DB00493	9296298361EC6E5592B8C11B3618C2A7
DB00493	DD6AAF1370C8F6BCF7AB62F01F5AFAD2
DB00494	2667FBD714A18DCC11E7963134E79E50
DB00495	0C0C20F4ECA833FDF2A465A1038CACD3
DB00495	2271078CEF6FACCDC555BC469AD12106
DB00495	369D5E1BA5D61ACC369A34D8BC9A4915
DB00495	72BD16CF267FC83719FC97DBFBCADE3C
DB00495	B37C42BE67F7040A709A435E6CD6872A
DB00495	DC709BC597BC25564A575FE20ED2A635
DB00495	F7A85B6DBE335C01A7B5AD6E395DD81F
DB00496	00BD4320634884D9181A74B0F4892ABF
DB00496	022DD23D8553DB853E811E3476F85E23
DB00496	0FC01BF0FE7F97023B8B2129AFB815B3
DB00496	114626374F838D4D15B9C16C7237F35D
DB00496	13E0299882A1B90608E319EA1BBD59F7
DB00496	1F3887A1D038F9B598D319F9A6210A4C
DB00496	205E5E9355FC561B9DA827D5AF0D3AC2
DB00496	2FE8B819AE271077F54C0D5EE8BC2053
DB00496	33C6E679B1DDAE24D85B60EC78061EC6
DB00496	37BB6922F46B578F58305A8798E5571C
DB00496	3CD728DD88B015D3DD6BD1748D54DC62
DB00496	4AAE4611C6F307442512E1239FABF10A
DB00496	4DF934F6BD38D7153A165E26E2B604B0
DB00496	54D60F8C942669C69F1158CB00DF256B
DB00496	5D345E0D494497D313A74CCE53B603B2
DB00496	60D3B5F4E975E3CDC734B0DD9D819844
DB00496	61B6C064A7FA4EC1FCF6A75E41B4E435
DB00496	6282216589AAB7D5E68BC192F62512D0
DB00496	62CE2C91508A00B89869566CB472FF56
DB00496	6306C87BB8354E8A72A478C796F9283F
DB00496	69A737886766CC7372058F4DCFCDC003
DB00496	6C328A1BC66EE837FA98A6A383260A34
DB00496	712CFF5B67A647479F1EB6E3CA8260F9
DB00496	72B24B72EBFB9BABEFB99898F625383C
DB00496	78833553906818FCD9BA858D45595518
DB00496	7A22F99BF54404465FF63A0234B69B5D
DB00496	7C2D3C34A4EA0B6749D200FD4284D0CD
DB00496	7E54E542CB15C69FD403C7F109EF8EAD
DB00496	8ADA21E77E00555D888349B197FBD35D
DB00496	95A47147CBDB1597FCAFBE49C3849C87
DB00496	984FCF8FFACDB419ACB49AB37B1C0101
DB00496	A21E378DEFAE1679C331262CC56C77F7
DB00496	A26E1179D786E448E2357813081C3395
DB00496	B266E99EE15330EF0A4D70E17DFBD215
DB00496	B42E8CFD86DDBD333A3AEBE649E61802
DB00496	B9DD224FE26F25F3AFFEEE32650EDFF7
DB00496	BFB878332852B91D3EFABEE510B0C82C
DB00496	BFBF13B3A2D66E50772613B24D50091F
DB00496	C05CAE17F8961390FF2DD313637393D1
DB00496	C447138FA43B9DB1F67492D388DC631F
DB00496	C89AF5ACC8ED25E76A68F054650976DD
DB00496	D4364ADF47D6388F1C94432B06519471
DB00496	D6B7FF68CDBA6025A8FFD6B6786F0FD0
DB00496	E17CFE33EA304672329CC99A636D6151
DB00496	E21485166D72A03DA1D2FD25D55D82C3
DB00496	E4A75863DE5963AB231C4292F4334F5D
DB00496	E8EC85DA486839A773BE1425D621249F
DB00496	EB2291D563700D62844028EC36701098
DB00496	F7E4F82412F00F11BC16B596EE357489
DB00496	F909756583F08C0AC6785A8EC4DD9DC3
DB00498	D0095B2EC6F59490C7FFA5A9DDB62286
DB00499	7CE8772994C690867CD71FA9AABDC200
DB00500	04DACDBA9572F73D0C8912C055681247
DB00501	57C2B9009D837EBD734ACD08A760CAB6
DB00502	96146FF72A954E9F37EE23A9473BE0B6
DB00503	090256B0DE7833331DB14F15BBE756E1
DB00503	5665D61FBA9E31473EE7C404C1AADB59
DB00503	59A2DA18564E190497536832266A68B0
DB00503	6C8F056D3A5FCCDF6633B76E8FF4E413
DB00503	7F7CA69F1029C6B56CA39F65ECDEE93C
DB00503	AE503311B141C2C93DCBAED18B4E9BC4
DB00503	BD1BE1A4B6EC7659B35DC5816F00FFE9
DB00503	BEDAD02B0E7191E67B84CFECC466A80F
DB00503	E2664635CA4E6B0EC8B5663451A4636F
DB00504	20FF52F39730DDD717E1175890D47B50
DB00504	9114B4D0446D381DCD4FD1BE3708092A
DB00504	9FCF50AA3E3FE967550C8324CE13F2BF
DB00505	4DA6BF6AE000A9394EE87CE2BFE1669E
DB00505	E6616EE58A49ED2A49CA782506E192AA
DB00507	AB7D270E3CB2800A429DE717DCE95473
DB00508	14EC809CCAC1477964924CDB5A156B08
DB00509	00B22DF622413A98E61214939A8A2B31
DB00509	0F8529B08EA52C3199B3A6E9256AFF98
DB00509	CDCBB939F15DFC047B6978F98EDAB767
DB00509	E435FFC02016804B534942647DCAAFA1
DB00509	E9DA3AFAA457251758979FFE3305768F
DB00511	02C6E095BBBFC98EB702ACCF09B04860
DB00511	605E3CE73D55AE3C02F95D3984CB4BB1
DB00511	D9959DD5E2428894DC1BE708F55B8A26
DB00512	05D562B93F0652AD32888F0C4626D50C
DB00512	3C0765C01E57E345193A0F9300D62C1C
DB00512	54EF12CCC98BFEFCC084B39B3429EBDD
DB00512	6B29F2C60E65881DEEA18A3E42E2F541
DB00512	6CFD1BB5EA12C925BE9A7E925D9375CE
DB00512	7C95D9DC6C1AAF8D21E604D7D0CA3188
DB00512	80A8DC425E3FC303D08136E77E8C521D
DB00512	8471916ED0AB9D9BFCBDC745FFB06B42
DB00512	93430D028ADC94A724E63D319C85B3A2
DB00512	970A2B8CA7B74DA9EBBB5715786FA40C
DB00512	9BE1065AD2624571B15741B00870B50B
DB00512	9F7CA888A1DEE3B7A9585CE8D522192D
DB00512	9F85F72119A023143736077B1260CBB6
DB00512	A28006DB2EB945F12C2D4797793CA930
DB00512	B42CB9EF6C0BCB2CC9EA5D0D67BC43A0
DB00512	B6003C803C4C11F3B81D6B09DC06896E
DB00512	B7E080BFEA321A2120D3B5ED63C912AA
DB00512	BB6F2D3D8A9B38698470B69C2609EBB5
DB00512	D004ECDB05C6648448D28F3DAB7A33EE
DB00512	E5951E9F1394E42D1BDAF8DD2F03FA74
DB00512	E5D945071D27168E744A084F9FFBA158
DB00512	F93038B6E9B8C9C26155C84BB0509CDE
DB00513	020A0408B460AEAA68DD00AADB2A2577
DB00513	175DE090B193ACFB5C187201FCD5D7AC
DB00513	3DFFD2AAFA0F649E554E7C2BA08CDD2A
DB00513	817950EE3093CAF651003E3184D1D491
DB00513	95C2379B126BAFF179900438B78E58E1
DB00513	CDEBE1E1697E0045DBBA28274E018D73
DB00513	E3F9CA46A08D7CBD93C95234903B5426
DB00513	EE498BF4D8F684F4D5EFC80BDCFBD015
DB00514	13A13282B388D32721F906E4F962E341
DB00514	154666E7791BB20A089942A546974525
DB00514	186C2696636FD0E0D5B5D4853748ACB9
DB00514	1F088D265F2DFF0B3A2BFBFE8774EEC8
DB00514	7EF32CFD5E38FBCAED6C1DA327E50BFC
DB00514	9FD4CA38FDFC5FFB28F7596DFB3E5F2C
DB00514	B80B6174D2144598A02BA63276D2262C
DB00514	C693545172B38FB24D552392FB1C7479
DB00514	FAE006B49328A99A437E834098DCB685
DB00514	FB02955D4D44F752FAE10EC32B507DAA
DB00517	7041994438ADD6EBA561B8872218E474
DB00517	7E77F0942576AD1ACACF76EFA68BF799
DB00518	0E819CE52D5A75E07C56A3594D8714EE
DB00519	101C3962905C2A42E9CC08DAC45D68B0
DB00519	226607DAE12608B02CAEF9F87B72C6FA
DB00519	3CEBE48000FB3E4AD979B73A30F3D62D
DB00519	472B085EF62ECEBE7D3EE225FB8AE45F
DB00519	517FFCC7FD900AC488254C51EFE2E7FB
DB00519	6100C3380CD2EB40B956685F9037E757
DB00519	6BA0CEF39D5741EAEC938309D3E29550
DB00519	7DF8AEF9B2B1CA6FF87DF7762B09F556
DB00519	84F5185EF792D3AB0EC98095AE22B27C
DB00519	AE67D8CFECCF08571CA7BA1AD1828269
DB00519	BE4A88178C0EDFFB76959D137712763F
DB00519	FA0C7FB4FE3C4AC1366469D97BF1437F
DB00520	2F9C07ACC1505E656847023893034EDE
DB00520	46C220442C2F0E94C155C27BEBD54830
DB00520	5D5B342FE88396C74BBBFB1022D89776
DB00520	9E96B06D28275C588D27576006576452
DB00520	9F7BAC100A5B5CE5D7ADE3EA353D071D
DB00520	A1833DE99D8A6F8D4ECFEDE1ED0F0F63
DB00520	DFF2C5267AE2EDFD4F37D2DD4885967D
DB00520	E4A66C0AD1E7D00A5B1371C4991D8C0A
DB00520	F1916D389ABAAF6FE1BDD35462FC19CD
DB00521	090640FE3C43FAA30907D9593928DC06
DB00521	65B0B3A6840D45616AACD9E3E4A2072A
DB00521	6EA66FBE16CAF6CF06DB9A03A04BC97A
DB00522	57F8451AFC7ADDFFDC1AB2DCEF88680E
DB00522	CC882DFB931E34416FD947821773120D
DB00523	5AD93E60FC59B124ECE547DE667E3738
DB00523	732502F5EF405643D8171B876AE5D726
DB00523	88C31C9E1A6E7C3702CD5897A78D59B6
DB00523	9055B0BD15A16603A16A434B79031937
DB00523	9FEBC1D414383B32115CA81AE16C6A93
DB00524	542BBEC42ED398D7CCD8CB5DCFAD2962
DB00524	B9F0AACE928812922E3FB88E6870D009
DB00525	8E68C4DFA2CA711D643A00E59405F3AF
DB00526	1CB3B92F079BA2980696AB8328BB6340
DB00526	53F840288377174E70CB9732A22C7F3F
DB00526	75233F2409D22BFA6C11396471A23B6A
DB00526	80AA77728F2053F8CD910D4BE987B527
DB00526	9D77FF1DD9CB9993AF7731028E74B4ED
DB00526	C8F407FC242FB37868950CBFC736186D
DB00526	EE355C4EC669EDF672481B75DBA673F3
DB00526	FB003D9FC789945C8B74D091BA878340
DB00527	3945E16B590D5562C7BF6C5DF1DE3BC3
DB00528	B9A0DEAB419C61C1B970F7ECF152DB4A
DB00529	425C7B1825B1E75625142C37C2332B8B
DB00530	0369F8DEBB4F90D3ED543D94257FD9FB
DB00530	0E4AA658EAEEC8DECA3E3CDB7327A9EE
DB00530	199E4789F422F088F01FEDCF7466C479
DB00530	2B55C44ABAC8A28B5C1A0A4A31F2232A
DB00530	498C9D856AD2E4B777A4BE26A9383BFB
DB00530	621B46780E7FF524225578C9B5875D37
DB00530	86810152DD06FE3B9CFD645E4613987B
DB00530	89DE4EB1B8CCB9DFE16A23FE73EC2FBD
DB00530	DB5AA458A315591C22D23532873E83E4
DB00531	011F17C264A1A90BE549D48AD4FD2BFB
DB00531	02919FDB9678A40134C026EAE42C3EE5
DB00531	0355F0CB53AF89FEEA4896F0F21D53D2
DB00531	08537539860E090D2EF912CF4ECA8D65
DB00531	085521DA22869C395C5EBF646880E132
DB00531	097F5392DE25261479F6A2B0E6F144C1
DB00531	0C7C0FAF713D19FEB8F51AFD30D2E599
DB00531	0CA673AA50C147F90BD9C50468B9763A
DB00531	0F32F63F073635F1A6C93733E222869E
DB00531	0FF9849DF164870015CDA0E85067DC23
DB00531	10C3DC841D8B2530BC2EA59A5BE45A8F
DB00531	125C8DD43019A35B865EC12B2A92E098
DB00531	12FFA521070FCD534A3C7F416200F9B7
DB00531	158731B22BE99DE88AECC9D9761483E2
DB00531	15B4F82BD8F884FEC310279A31818917
DB00531	1767CB1E478BA3ECD6513028F78A4F37
DB00531	1876CE0E5A1DC33DEC854FA02E58DA18
DB00531	1A441D406EF54F8A4EC99574CB81DA43
DB00531	1C63AB868708531B3DDDA09096C9F83C
DB00531	1C8DB9C7E10023C99AF89A82F46F48F5
DB00531	1D6E4139D2E0C4714C63DE5FF513EB9E
DB00531	21089AD5318A2954D505BFAD265AF84F
DB00531	221958BA75D7CC581FB3393CD13AA16F
DB00531	22769BCA3EA5EFC2507BBB6D7CB45FF1
DB00531	24593F89D428C45F2F4DC6D810B47654
DB00531	28BED9858CF3C8F4AB0594806886757E
DB00531	2A1284BA8977357CD634AA42AB61158B
DB00531	2A884104DD24874468775357D04ECFE7
DB00531	2C570A7958658E41CF0BF047D3C79430
DB00531	2E327B33924920E18DBC89ABB154F06A
DB00531	2F2894B5C43B9A666AD4F0A92CBB2498
DB00531	2F417DAE1C0ED758CCE90BDAD5373868
DB00531	3163F5E6E8728D3C458490A057541B1A
DB00531	3248207CCEE8718D05C22B0CC285B2BF
DB00531	325D6DA7663F572905C10615A9050365
DB00531	329D88C78F2543F54FAD32CF6B631AE1
DB00531	331F1B4FF6BE9F68C1861FFF53F7D12F
DB00531	35AEA0083A5BD504E4922CDECAF27E89
DB00531	360C84660871E1E3BA59BCF63867B030
DB00531	3680CBEDF0C7E96CE2EDEA37D524FE6F
DB00531	39430C44D1236B2B6241174D91042B5C
DB00531	394ED481E88289AA4662921DEB350637
DB00531	3AD9E0C17E5F4C86E700BF6DCD914213
DB00531	3BECAB4A151D29DAF3D05535D36AEB69
DB00531	3DCE93D7CA6723637E3BE9FAAD647755
DB00531	3E57227C4D2B38137308E6D81F3073EB
DB00531	3ED110C85B3E206ADB44E6605BBB2490
DB00531	40DAF4E7ADD52811028C5B282178E4FE
DB00531	40FECEF093BF2317D5862699642888F7
DB00531	430EDF313D09BACC5E19178DBC498BF9
DB00531	454FECBF06DC90FD2D26F52BC384F923
DB00531	4B4B72211E48AFFD16B77A61D0012395
DB00531	508A073D92D90BE0C0FC2D10477A780C
DB00531	541AD246DCF89A755076F0501F018863
DB00531	5451DD4B7443528CA4C55640AB434B39
DB00531	54DF8A81A451822300D06EABB0056784
DB00531	55FC3482D51DFD99D0AF999779E85DF8
DB00531	5704606292D55A1310A9BFBEDF82D935
DB00531	571CE9990C2C7F607B071A3C210E33DB
DB00531	5B097FDD102696AF17336504C4511E27
DB00531	5D20BB97C6584EEC2395E134BCECB445
DB00531	5E48E55D63B712A4B6EE389BD898F400
DB00531	5E85333734FC9B055FE59B5D922A0DD1
DB00531	5EADFDCC3CB1F6C2E8102C3D7403F5F6
DB00531	60866396763CAFB368695BBF2E3E9954
DB00531	60CE62BC5FFDEA681E4AA4D87482257C
DB00531	6400DEEC4602921320665CD9C0FB9FB6
DB00531	6592B6A6FAFE20BCEE7F9688A19BCFE5
DB00531	67BCF314EE3ABB976250DD4ECDDE824F
DB00531	688AF66BAB986558DAFAF5EA9152B80E
DB00531	6902CBB8245EFE5DF1AEA2EAB74839CF
DB00531	6BE7753FEC4573819F8BE6F2F73B47EC
DB00531	6EA593695F57FFC91D9787254302AA31
DB00531	6FA5FD0884DDC4C96E0494E968815AF9
DB00531	716E2DF44AE80C57CD164E4D01DA61BB
DB00531	73B5248F51B23DE56B7BFCF7104C40EA
DB00531	73F9C057D26AF845E2DCAFBFAD9FC673
DB00531	74542049BC3534B95CFD3BA5419F4670
DB00531	74BC056FD43A75C51EDBF3EF67F25F48
DB00531	755CE16B4EBB60484154331104E53A9C
DB00531	79ED828338B3F946887E0FCA261AD542
DB00531	7C863AA86CAB0F9C9531AB35F070B1E4
DB00531	7D35020F34BE4C43660C05D2A610D471
DB00531	7E7A12A74EB0089B765EC94B9C7C9612
DB00531	7FA0CD6ADA19437A96D478A51F712788
DB00531	800832A9C5E1D805D9F9C1C0316F822C
DB00531	8497B3AF10BF4AD0C96CBE661B740D32
DB00531	84C110BFE04B5BDAE726AFEF572BD104
DB00531	84FFED54C507ACC34EC9C5D8E487B383
DB00531	8718D989BB5CD67F830D5BECB3BAA22E
DB00531	8731F19A25B194164588A1F7D461FCEB
DB00531	8793136EE1A6BBFB2B2725E5CFE67AEC
DB00531	87EE2910606E57B5EE0A52E6671D2488
DB00531	8828586CE2D18942F03D0A5B21FE9D10
DB00531	88FF26FE884A9C357E73673256E9BCBF
DB00531	891B0D79803EFAC7FFDF605389F2AAEF
DB00531	8AEDCCF9FF9799C4833286B29D69B34A
DB00531	8D36C5561FBF345C78E67D0E3EDC8B52
DB00531	8D6A01292A60CD33C6D45EEDB12FA9F4
DB00531	8DF0836DCC4C790CF92887B5ED76A18D
DB00531	8FFE8D01F5EF260EC45A608A848C87B6
DB00531	93956E2BEAA98DFC4C221E5F90690ABE
DB00531	94B30B53324D7B0DB55DDF3F7400ADB4
DB00531	94EEDF08B556824EEA79CEF2CD26A239
DB00531	951A4337ABC5918E334267753E9F8073
DB00531	96F97381CCA04E6CB8466E08571DD6ED
DB00531	9A06C2623427551D5B3F641F85877D31
DB00531	9FB91AD53ACD9A1718F36101E8EE2958
DB00531	A3F529427B8BA39D82AF5CA70F243411
DB00531	A40B02287C6E472B22F6166908A24A19
DB00531	A4702C8EF305B8F44F37112863D757CF
DB00531	A6368B5A24E4FD67427630DDC96E6333
DB00531	A765EAC6BA5C951894A65A9AC0A8F233
DB00531	AB8FBEEEEA91AAF3F4E0B51D62EA3068
DB00531	ABFC99E28D12148000789965A03D2D8A
DB00531	ACDCFF669B124DCD5A6487B547F1C2A7
DB00531	AE949353978ECB91A68F252E2187D9A6
DB00531	B0C714827DFD68D7F0FCF1B8BAFCEDE5
DB00531	B38CF8F13178ED4C9ACEE705973DDE15
DB00531	B39AAE9B2326945DAD4D04EA3EFDCB8A
DB00531	B426041CBFE0C5DFBD0F182A915D11B0
DB00531	B54BF4A853C878A396A77605D909F2A1
DB00531	B639D02297C42E5C2D87E12F68ED6FDC
DB00531	B8D99E6816E402274EC02B1812ECED35
DB00531	B92A099BC6BBBCA2A603F33488BC3604
DB00531	BC1405284F588D0B86E28BDF1F9EBD7D
DB00531	BC2161DDAB8EC19F7AED852EC776B2C3
DB00531	BCD7EB364C758B6383A0B31CAB7051ED
DB00531	BCF3931B7E70227B2B5FC253534FF4F7
DB00531	BEA3C4AA9FEE82F6D3CD0ACD5CD06581
DB00531	BF26D68ECB5BD05151B9206ABA720D8E
DB00531	C385B1B6D0B06EAC7188B609C191946E
DB00531	C3A8330316ED0F0A837613E3A190734F
DB00531	C40B1EA3BD8B2C6B5EAD03B7E0DD6C24
DB00531	C61ACBB543C4E1757DDB51C1F7E83043
DB00531	C7348FB7FF0EA50489BCC55473468F92
DB00531	C98E2C12B5583FFAD17A25820943F416
DB00531	C9EC90FA6DF3D49E0BF2A37A5D57CB98
DB00531	CA2A705F8DAAF3383C9116C51832AB02
DB00531	CB53B5C04CF245DF88BB9A5CADB1D2FD
DB00531	CB6893F7128AC8821AE7180A45415668
DB00531	CB82C445CFAB9567C8A90ED5A665221D
DB00531	CBFAF0C9B07715759D74257120C0F0C5
DB00531	CEE20F84B7053993A314470DC9B0556B
DB00531	CF73E767E3642CFB1F030B07A3CB5208
DB00531	D11CB5CE1BEDB5699400C432803F0475
DB00531	D137DE128D7BBCC9808487483B3A9ED2
DB00531	D24BBDD11E3235451D9B511117DDA512
DB00531	D647AD34343190E1B26F875A39BBEFAD
DB00531	D6566406A3D2F4263B40C7B4AD403FE6
DB00531	D7362FE30895B4E4862D95F8C8D3269B
DB00531	D759BCCD822B302CA5B27B85B62C3A00
DB00531	D8CAA23CFC9A007D6F24EE87BE546F21
DB00531	DA58D95E771C75478A69C227F332B7D9
DB00531	DDDE33E94A89B93335AE7C9258171C13
DB00531	DF2A95984599AC2E88F88BD0EBB1589F
DB00531	E16D82009F6426513E9175FA4ABC2463
DB00531	E2654DDC670BC71C2F6E2BC8D77C97A1
DB00531	E379ECAE7968C3F9E6B38F7CE595F40A
DB00531	E3A60BDB2E683D2973FF5D1B1D9B6663
DB00531	E3D43FDDE948D5CD013304425E0F2031
DB00531	E86B1D6B025D81F4F2423DED9C807D64
DB00531	E8F36A1213D9E099DB414A4A71537415
DB00531	EC9B3F0914C1E889D25E552D0B0117FD
DB00531	ECB2BD37C8F573AEA06CFB0E2975F46B
DB00531	EF4668A6D472F47C05181F2ED6E1C989
DB00531	EF69F56718C4C9C47EA945156199C544
DB00531	F2518595A50A4F0B39654BF91FB7C59E
DB00531	F29B2EC6B8CECC7CB6E096B08106B9B5
DB00531	F30B7039B75A61F37CD41403A1430A75
DB00531	F41196D04F91E6A60B5FED1854033713
DB00531	FA2097D9F9D35587D856FC2274A00B30
DB00531	FB3AE7CA53190DB7B4B52029C514B5DD
DB00531	FEDDEB2EBEB3924F41441854C3AE7485
DB00532	3A29CB87CEB8EB579D2D7CA3000F863B
DB00532	94C9774076507821C58E9B5A2BC250BA
DB00533	36EB78C6AA952065C4F2A7E1A37AE41E
DB00533	3BC9C4525EEB495935BE9093BBFFB564
DB00533	53FEF7273ED60412234980240E09FDF5
DB00533	7EB3AA2B79718E1F0CCDC00D5E58E183
DB00533	F3EC779072617F40754AF677653CEB4D
DB00533	F797AC647D66094F9CA828DB6D1CA0CB
DB00533	FD33E82D099D48A3A700704766895790
DB00535	EEFE81F728533A0150D652ACE9CE283D
DB00536	1855478567EE08BB770663FE8A29A262
DB00536	723C4DC255ED48392B78980AE655560C
DB00537	830A50AF521146321FFC64D8E01A54BD
DB00538	9CA949E86A5B14F9951482E14A81DD18
DB00539	2A9303E91474A63E4DA16D0F7D636E3E
DB00539	39684A6523011C747B5854D53ABDF268
DB00540	C024134921CC1B08C3094ED048A8C359
DB00541	14542014FFAF9D5481B9B458C266DE38
DB00541	4A28F83623B6C07B13DEEC42F4E3182A
DB00541	5D06122D095DE7278CB5CBDA504BE083
DB00541	7BE5CCBD4D312B54D635620984C78318
DB00541	9A2F1F32ABF1E26886C0F7272FE37836
DB00541	CB7E15FF91E5FE1E144DDBA08CF1A019
DB00541	D31C72116750AC03CD5F53849277F9DA
DB00541	E62BF24087CA0CDB4DAC1A40ED1510CF
DB00541	ED7F17E8DE5E326AB7AFFBA18C61AED3
DB00542	06F4238AE9A4EF071FDFB83AE50D6617
DB00542	350195534AABF232F4D5FF72B6E557FD
DB00542	771797E3D00A1D0F6E3E48B6F398907C
DB00542	9F63FA703D2AD3A7A9494E51E12FA8BF
DB00542	C511FF09CCD8125ECABC641D7729DA85
DB00542	C94CD8ABCD951A85D4CAEF959F6D57FA
DB00542	FE3E55F5F670FD2C21E2E95330E79918
DB00543	896BD00481FE7D7A0B6B5D271911BB92
DB00544	0C605755CCBA43F1F8AFB78DDB8C2CA6
DB00544	64AAA84EDB2325F55FC4F8ECA5D7F030
DB00545	C273E5AB227A3A208C9BB88F059AE3C9
DB00546	F16A04D90DCA9BF62F16AC565345DBAF
DB00547	1DF6BC8310519F236C1662E7240EA162
DB00547	2C59D4065EC44F2D5233B2FA32013C34
DB00548	5625E7A1255F9644D344DA9281717AFE
DB00549	0338D6BE11B613F8897AE65D56EA75FE
DB00549	03D5CF6C8CC930342887E3C78F9BB563
DB00549	05766193881DF63036400FEF976129F6
DB00549	0578BB42D92C1E95072476DB76FF642D
DB00549	05CF4F77C82DCA429CFF6071B47935F8
DB00549	0860ED31F54FE2C0DCED9FEAA1E2B87D
